model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.3434222	0	0	11.5	0	-2.3710059	-6.9865928	-6.3613689	1.7428613	-8.5361482	-2.2524306	-4.7380551	-82.888333	0	2.5	11.195	-0.0002286163	-4.579621e-05	0.019622499	-6.6713237e-05	0.46144137	0.00016948564	-0.3509162	0.0027850229	0.94105932	0.23004705	2.3191916	0.027764452	1.5688649	2.8632602	0.16656769	-0.48914761	-0.48875216	3.2256971	-0.3896963	-0.2383548	-1.9715701	0.15998267	11.429536	8.9663468	0.23103441	0.94075297	0.0426361	2.3107996	2.862856	1.5805012	0.48900741	-0.16634938	3.224531	-0.48164204	0.2384037	0.38621164	-0.16550399	1.9748032	8.9745399	11.422041	2.1	1	0.2	-0.038985781	0.08311317	0.00010838293	-0.024117039	-3.439851e-05	-0.27639614	-0.0003338803	-9.6126572	-2.6000712e-07	0.23471961	0.404462	1.2623669	1.6668289	-0.57782497	-0.17674062	0.076982296	0.21273425	1.86712	1.8218207	1.8173151	0.018859749	1.9818745	1.9637141	1.7172701	1.901026	1.1967773	0.00018187097	3.5759135e-05	-0.0084097062	6.3136204e-05	-0.25549152	-0.0002320989	0.33627592	-0.00022306159	-0.60454128	-0.11994236	-0.70955951	-0.13151431	-0.68739113	-0.16492235	0.046064016	0.23112769	0.14803596	-0.028722258	0.29441334	0.0090258257	0.92380535	-0.0016749712	-0.41509176	-0.0084484966	-0.12002483	-0.60424327	-0.13233063	-0.70615414	-0.16420337	-0.69120966	-0.23103732	-0.046116089	-0.028726839	0.14590516	-0.0090312993	-0.2917806	0.0017422637	-0.92529187	-0.0084868192	-0.41479336	0.024179301	-0.03735974	-0.00011905188	0.019775265	1.5421057e-05	0.33986116	0.00031403198	0.87513939	2	2	0	0	-289.93201	R0:S0:1	1.1967773	-69.56	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@09:30
model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.3434411	0	0	11.5	0	-2.3721444	-7.0158991	-6.3584033	1.73963	-8.5055069	-2.2514919	-4.7275916	-82.911566	0	2.5	11.195	0.0012647016	-0.001458575	0.019948625	0.00041348671	0.45806888	1.1694478e-06	-0.35157776	-0.00035851141	0.94337583	0.22995689	2.320157	0.046870927	1.5706713	2.8621927	0.16638333	-0.48837622	-0.49715488	3.2119937	-0.38959596	-0.23735486	-1.9665959	0.16883816	11.448906	9.0166056	0.22955932	0.94404023	0.040942597	2.322916	2.8624534	1.5658368	0.48830508	-0.16682799	3.2128892	-0.50045636	0.23643767	0.39087163	-0.16579485	1.9653882	9.0145397	11.450125	2.1	1	0.2	-0.039448265	0.084890001	0.00033892957	-0.024257993	-9.5168604e-05	-0.27566216	8.1794757e-05	-9.6338618	3.763502e-07	0.23473224	0.40446327	1.262367	1.6668303	-0.57782262	-0.17673927	0.07698172	0.21265482	1.8664733	1.8216811	1.8182731	0.018819944	1.981507	1.9634093	1.7183346	1.9006933	1.1966842	-0.00090188111	0.00072483273	-0.0087435139	-0.00039139257	-0.25424562	-1.1561537e-05	0.3373286	2.9028068e-05	-0.60569418	-0.12026759	-0.70759556	-0.1321913	-0.6882293	-0.16399764	0.046033473	0.23077539	0.15081969	-0.028681749	0.29441009	0.0089647716	0.92300879	-0.0019367618	-0.41568472	-0.0086047675	-0.12016931	-0.6061541	-0.1318949	-0.70877009	-0.1642977	-0.68664454	-0.23081253	-0.045956679	-0.028689046	0.15180617	-0.0089433006	-0.29538865	0.0018999863	-0.92246593	-0.0085956941	-0.4157342	0.024611221	-0.0379911	-0.0002641733	0.019981684	5.7478758e-05	0.33898806	-0.0001071246	0.87610912	2	2	0	0	-289.98073	R0:S0:1	1.1966842	-69.56	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@09:37
2x2_2C_8b_C2v_L	5.3429305	0	0	11.5	0	-2.3581412	-6.9964159	-6.3556549	1.7495052	-8.4450998	-2.2636755	-4.7095685	-82.731893	0	2.5	11.19	-0.00017714769	0.00029739905	0.019151392	-4.1834721e-05	0.45297051	-9.3624911e-05	-0.35125364	0.0080026106	0.9374339	0.22704426	2.2931739	-0.00561525	1.6096787	2.8638647	0.16707579	-0.48986219	-0.54613929	3.1813253	-0.39768953	-0.23856923	-1.9514301	0.19143144	11.48335	9.1019845	0.2267877	0.93742824	-0.0088286829	2.2950692	2.8639067	1.6072054	0.48983375	-0.16708918	3.1813701	-0.54667656	0.23905572	0.39633322	-0.19084777	1.953174	9.1181243	11.46635	2.1	1	0.2	-0.03728855	0.080785602	-8.7746524e-05	-0.024036569	0.00029786517	-0.27589352	-5.6718157e-05	-9.6638195	6.0587731e-07	0.23464779	0.40447787	1.2623531	1.666831	-0.57787031	-0.17677774	0.076997719	0.21267494	1.8677426	1.8268073	1.8116728	0.018893001	1.980027	1.9626403	1.7209853	1.8998696	1.1966422	0.00012050203	-0.00014744237	-0.0080482838	3.9857558e-05	-0.25301082	9.205823e-05	0.33899783	-0.00065522673	-0.60288731	-0.11971939	-0.69752252	-0.12972113	-0.70089289	-0.16675237	0.04610268	0.23126095	0.16605286	-0.028764685	0.29928638	0.0089331583	0.91764636	-0.0024203928	-0.41756299	-0.0089320793	-0.11970784	-0.60294242	-0.12954476	-0.69829623	-0.16690835	-0.70008994	-0.23127292	-0.046097066	-0.028763666	0.16619368	-0.0089507474	-0.29828401	0.0024002112	-0.9184788	-0.0089963383	-0.4168993	0.023153607	-0.036204231	9.1608203e-05	0.019798214	-0.00021116244	0.3389776	6.1906122e-05	0.87920957	2	2	0	0	-289.45833	R0:S0:1	1.1966422	-69.52	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@09:46
2x2_2C_8b_C2v_L	5.3421224	0	0	11.5	0	-2.3929404	-6.9951552	-6.376383	1.737675	-8.5379365	-2.2722143	-4.726788	-82.349274	0	2.5	11.2	-7.9918828e-05	0.00014644906	0.019638661	-2.5705457e-05	0.4657251	0.00029027239	-0.35680645	-0.0031104887	0.94822108	0.23445449	2.3047884	0.023365504	1.583078	2.8651298	0.16624502	-0.49055908	-0.53647008	3.2104934	-0.39627556	-0.24171721	-1.9513434	0.17990104	11.468836	9.0587664	0.23383982	0.94836141	0.021210136	2.3061817	2.8653103	1.5809979	0.49070453	-0.16605621	3.2095246	-0.52918355	0.2411015	0.39425286	-0.185364	1.953345	9.0545405	11.473377	2.1	1	0.2	-0.038778752	0.08310326	-4.3028237e-05	-0.024078892	-0.00038202727	-0.2799331	-0.00032507386	-9.6447986	-9.2595007e-07	0.23464146	0.40449956	1.2623269	1.6668265	-0.57793755	-0.1768462	0.077026062	0.21251299	1.8657961	1.8237382	1.8163195	0.018976347	1.9804082	1.9626884	1.721326	1.8992523	1.1963786	5.2843565e-05	-7.4486144e-05	-0.0084659308	2.495158e-05	-0.25794915	-0.00034552975	0.34215479	0.00027434264	-0.60720502	-0.1206874	-0.70364834	-0.13116549	-0.69145332	-0.16500951	0.046331278	0.23177332	0.16201562	-0.02887931	0.29848554	0.0091310974	0.91700184	-0.0022346553	-0.41909758	-0.008902787	-0.12064546	-0.60736258	-0.13104316	-0.70419572	-0.16515035	-0.69075694	-0.23182205	-0.046338744	-0.028890166	0.15984502	-0.0091156646	-0.29694538	0.0023137155	-0.91789147	-0.0088895905	-0.41925238	0.024096853	-0.037243445	4.5961236e-05	0.019855802	0.00025337706	0.34264609	0.00029359556	0.88028117	2	2	0	0	-289.09484	R0:S0:1	1.1963786	-69.6	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@09:56
2x2_2C_8b_C2v_L	5.343172	0	0	11.5	0	-2.3520714	-6.9754727	-6.3513586	1.7564931	-8.3959594	-2.2498046	-4.6994677	-82.555201	0	2.5	11.185	0.00043407145	-0.00032253519	0.019332956	9.5538263e-05	0.44628768	-8.0600217e-05	-0.3493485	0.0060133544	0.93552289	0.22737555	2.2885889	-0.0042270416	1.6148817	2.864052	0.16700173	-0.4901102	-0.54824286	3.1665832	-0.39580636	-0.23579478	-1.9516307	0.19600952	11.445502	9.0907983	0.22675544	0.93617288	-0.015307024	2.29453	2.8641775	1.6061939	0.49011527	-0.16709474	3.1685737	-0.55452982	0.23494124	0.39790919	-0.19053632	1.950159	9.0998759	11.434085	2.1	1	0.2	-0.037404622	0.08135045	-1.0053005e-05	-0.02431943	-4.537343e-05	-0.27331061	0.00037063202	-9.6331097	5.1984733e-07	0.23462617	0.40447019	1.2623615	1.6668317	-0.57785116	-0.17675683	0.076989059	0.21276598	1.8681369	1.8267012	1.8113437	0.018911606	1.9798702	1.9626299	1.7210216	1.9000626	1.1967766	-0.00031581633	0.00015464994	-0.0082301708	-8.914497e-05	-0.25028758	9.1746275e-05	0.3380574	-0.00052242437	-0.6017297	-0.1196431	-0.6968552	-0.12997768	-0.70249379	-0.16677109	0.046163668	0.23135598	0.16730057	-0.028740695	0.29846817	0.0088333714	0.91831285	-0.0025321894	-0.41698186	-0.0090024558	-0.1195323	-0.60222978	-0.12938629	-0.69930447	-0.16730205	-0.69966142	-0.23139072	-0.046132135	-0.028762164	0.16917821	-0.00882558	-0.30008335	0.0024379427	-0.91769793	-0.0090263361	-0.41655963	0.02334476	-0.036491103	2.3000057e-05	0.020063664	4.0318558e-05	0.33695465	-0.00030793125	0.87843383	2	2	0	0	-288.8348	R0:S0:1	1.1967766	-69.48	uncorrelated	2	8eae08f	v2.2.3	YY	8	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@10:09
2x2_2C_8b_C2v_L	5.3427977	0	0	11.5	0	-2.3979996	-6.9822886	-6.3823845	1.7313637	-8.525111	-2.2563111	-4.7473971	-82.729273	0	2.5	11.205	-4.7488752e-05	0.00019031286	0.019971031	3.5108378e-05	0.46085951	0.00014718573	-0.35520648	-0.0007592356	0.94767201	0.23597592	2.3133892	0.043384897	1.5686935	2.8647187	0.16535763	-0.4897208	-0.50942366	3.2137014	-0.38878192	-0.23739597	-1.9651132	0.171847	11.458368	9.0276674	0.2363158	0.94768094	0.038525426	2.3158681	2.8646612	1.56543	0.48965064	-0.16560568	3.2143173	-0.50827193	0.23619423	0.38931825	-0.17204929	1.965224	9.0254085	11.458792	2.1	1	0.2	-0.039686079	0.08444165	-7.2385735e-05	-0.024202642	-0.00039522872	-0.2786047	-7.6269828e-05	-9.6402484	-4.395146e-07	0.23468736	0.40447935	1.2623473	1.6668266	-0.57787818	-0.17679222	0.077003604	0.21261704	1.8659328	1.8211232	1.8188715	0.01893417	1.9811711	1.963376	1.7192506	1.9001839	1.1965731	2.1503971e-05	-0.0001030079	-0.0087628919	-3.7044287e-05	-0.25519341	-0.00017253023	0.3393444	7.3997249e-05	-0.60702667	-0.12061319	-0.70860855	-0.13238864	-0.68655822	-0.1639331	0.046343231	0.23153448	0.15437086	-0.028803986	0.29426861	0.0090240522	0.92112404	-0.002000817	-0.41698625	-0.0086838389	-0.12062688	-0.60699233	-0.13213618	-0.7096402	-0.1641275	-0.68549806	-0.2315427	-0.046311581	-0.028822854	0.15401775	-0.0089992467	-0.29466976	0.0020015548	-0.92115253	-0.0086693503	-0.41698315	0.024716488	-0.037897187	6.3823706e-05	0.019985335	0.00026135562	0.34153647	5.9717859e-05	0.87754603	2	2	0	0	-289.80817	R0:S0:1	1.1965731	-69.64	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@10:11
2x2_2C_8b_C2v_L	5.3436175	0	0	11.5	0	-2.3402472	-6.9604799	-6.3359151	1.756149	-8.3557871	-2.2456105	-4.6923621	-83.137787	0	2.5	11.18	-0.00063553672	0.00055714384	0.018504097	-0.0002339576	0.44085878	0.00047061127	-0.34714486	-0.0016467293	0.93164776	0.22383909	2.2831738	-0.036555776	1.6223251	2.8615939	0.16680804	-0.48826726	-0.562119	3.1566942	-0.40081774	-0.23448532	-1.9486167	0.19241269	11.488704	9.1625343	0.22430205	0.93113896	-0.024618919	2.2766204	2.8615841	1.6314131	0.48829348	-0.1665083	3.1552989	-0.55011927	0.23314858	0.39702665	-0.20117829	1.9527518	9.1623768	11.488755	2.1	1	0.2	-0.036031544	0.077778704	-8.6049734e-05	-0.02380818	-0.00060362882	-0.27113361	-0.00053761234	-9.6874598	-1.548326e-06	0.2346449	0.40445766	1.2623761	1.6668337	-0.57781444	-0.17671864	0.076973304	0.2128624	1.8691483	1.8287174	1.8083344	0.018819728	1.9797354	1.9624398	1.7210159	1.9003964	1.1969247	0.00047040272	-0.0002674153	-0.0075040415	0.0002195862	-0.24812137	-0.00057706553	0.33679397	0.00016520305	-0.59987852	-0.11903458	-0.69540936	-0.12834302	-0.70558394	-0.16835614	0.046007465	0.2307835	0.17200794	-0.028653256	0.30214209	0.0087575543	0.91712166	-0.0024839721	-0.41566933	-0.0090208763	-0.11911882	-0.59951415	-0.12899349	-0.69272966	-0.16780971	-0.70854407	-0.23076434	-0.046053994	-0.0286755	0.16836623	-0.0087310858	-0.29926409	0.0026015459	-0.918992	-0.0090247675	-0.41563283	0.022285621	-0.035011044	4.1875541e-05	0.019533452	0.00041103544	0.33490282	0.00048595543	0.8781168	2	2	0	0	-289.8226	R0:S0:1	1.1969247	-69.44	uncorrelated	2	8eae08f	v2.2.3	YY	6	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@10:25
2x2_2C_8b_C2v_L	5.3410051	0	0	11.5	0	-2.40797	-7.0031698	-6.3868747	1.7235116	-8.6273779	-2.2965765	-4.7357382	-82.335486	0	2.5	11.21	-5.9522506e-05	7.5829676e-05	0.019501021	-8.3573087e-06	0.48008321	-0.00015368396	-0.36377995	-0.0039857504	0.9486716	0.23366368	2.2740624	-0.03320676	1.6226872	2.8652626	0.16527952	-0.49076227	-0.54243239	3.2288268	-0.39788114	-0.24708972	-1.9439997	0.18726561	11.547801	9.1196069	0.23349043	0.9486243	-0.033113744	2.2741584	2.8653255	1.6226675	0.49087622	-0.16526992	3.2291033	-0.54604408	0.24743972	0.39994945	-0.18472095	1.9417866	9.1106122	11.557096	2.1	1	0.2	-0.037888923	0.08169513	-1.3009196e-05	-0.024200843	9.2995392e-05	-0.28512567	0.00015408828	-9.708225	1.7198602e-07	0.2346309	0.40453237	1.2622913	1.6668236	-0.57803204	-0.1769387	0.077064419	0.21227594	1.865874	1.8299285	1.8096291	0.019019936	1.9799998	1.9621367	1.7235048	1.8979771	1.1959773	4.02732e-05	-4.192047e-05	-0.0080145432	7.5173318e-06	-0.26398328	0.00019865215	0.34724756	0.00032935385	-0.60705611	-0.12057139	-0.69144159	-0.12808878	-0.70439877	-0.16750193	0.046500205	0.2320394	0.16257168	-0.029000414	0.29881337	0.0093478571	0.91413341	-0.0024355303	-0.42214529	-0.009046711	-0.12057092	-0.60703078	-0.12808489	-0.69145919	-0.16750788	-0.70438351	-0.23207997	-0.046491152	-0.028988053	0.1636561	-0.0093492239	-0.30035884	0.0024111627	-0.91309297	-0.0090097736	-0.42250969	0.023262678	-0.036697645	5.1212277e-06	0.020004498	-5.9326826e-05	0.34680387	-0.00015538551	0.88401836	2	2	0	0	-289.54098	R0:S0:1	1.1959773	-69.68	uncorrelated	2	8eae08f	v2.2.3	YY	9	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@10:39
2x2_2C_8b_C2v_L	5.3443759	0	0	11.5	0	-2.3339211	-7.0283166	-6.3185311	1.7604101	-8.25302	-2.2264673	-4.6796925	-82.966633	0	2.5	11.175	-4.5032609e-05	-1.3370468e-05	0.018275436	-1.7936454e-05	0.42652729	-1.7396041e-05	-0.34385025	0.00023003375	0.93456373	0.21767021	2.2522907	-0.089741308	1.6695317	2.8586316	0.16669255	-0.48735209	-0.57757288	3.1232108	-0.39902448	-0.22685649	-1.9468732	0.20578	11.445646	9.1737583	0.21723486	0.93438098	-0.086936242	2.2510821	2.858773	1.6711442	0.48727082	-0.16641921	3.1223926	-0.57581506	0.22754074	0.39762364	-0.20739638	1.9479394	9.1755037	11.444795	2.1	1	0.2	-0.034386987	0.076793815	2.5402849e-05	-0.023932295	0.0001896939	-0.2675874	-0.00017465882	-9.6558424	1.1114975e-07	0.23466884	0.40443828	1.2623992	1.6668375	-0.57774868	-0.17665674	0.076947538	0.21291923	1.8686963	1.8371831	1.8006839	0.01876279	1.979057	1.9624724	1.721453	1.9006824	1.1970695	3.6137669e-05	1.2449294e-05	-0.0071846919	1.9314472e-05	-0.24206711	1.325837e-05	0.33500886	-5.3287289e-06	-0.60092875	-0.11908015	-0.67716815	-0.12462456	-0.72186201	-0.17082781	0.045924193	0.23042113	0.17816319	-0.028569583	0.30173114	0.0084904876	0.91713307	-0.0027535162	-0.41484824	-0.0091401831	-0.11908692	-0.60087303	-0.124763	-0.67665633	-0.17073525	-0.72238083	-0.23033522	-0.045984726	-0.028557187	0.17763214	-0.0085012906	-0.3006714	0.0027834435	-0.91761969	-0.0091551406	-0.41480788	0.021146331	-0.034439878	-8.8228595e-06	0.019684735	-0.00014101501	0.3318804	0.00013852867	0.87721684	2	2	0	0	-289.23044	R0:S0:1	1.1970695	-69.4	uncorrelated	2	8eae08f	v2.2.3	YY	7	sharp_wc_2.0_b_50	self-energy	boucle.py	2023-10-13@10:45
