model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.0051725	0	0	13	0	-0.66191572	-6.9521393	-8.4047518	1.3399739	-7.3709184	-1.330195	-1.3369093	-9.11039	0	2.5	12.88	-0.047010277	7.3204151e-07	3.90147e-05	1.5859526e-05	-0.00082554609	0.21347339	-3.4020776e-05	5.0512571e-05	0.00011172487	-6.6289741e-05	2.8248265	1.5313098	-0.011862165	2.4354216	0.086446236	-0.40680275	-0.0074546267	2.5708791	-5.6331485e-05	0.00054056301	-0.00082881464	8.4967261e-05	3.1042445	0.004188163	0.00010019484	-0.00016553275	1.529178	2.8248094	2.437099	-0.014869196	0.40687463	-0.086404929	2.5708684	-0.0037991965	0.00049989249	-0.00012739452	2.7878883e-06	-0.00060034651	0.0080045603	3.1042582	2.1	1	0.2	1.487914e-06	6.9688763e-05	1.0515313e-05	-3.715797e-06	2.0690109e-05	4.3921867e-05	0.21434201	0.00094324669	1.4563875e-07	0.25751358	0.38738602	1.2792585	1.6666445	-0.5124773	-0.13178558	0.057829387	0.1661439	1.9999018	1.6305063	1.9915069	0.0090281108	1.9932859	1.9966847	1.9966645	1.7232283	1.161424	0.034325337	-2.4109196e-06	-2.8960545e-05	-2.3616771e-05	0.00044164271	-0.21426137	3.5975394e-05	-2.9097103e-05	-0.0001602385	3.5664818e-05	-1.0599917	-0.16008092	-0.094389533	-0.036078332	0.031144759	0.1662399	0.0027234539	-0.024616418	6.2889345e-05	-1.9155303e-05	0.00096360386	-2.2110817e-06	-0.96063225	-5.4636115e-05	-2.7642573e-05	0.00022194039	-0.16005119	-1.0600849	-0.036227102	-0.09341513	-0.16626878	-0.031142191	-0.024616282	0.001382484	-1.7489756e-05	0.00014590292	-3.9814336e-07	0.00069905597	-9.4281862e-05	-0.96063648	-1.3877721e-06	-3.0538215e-05	-8.2704713e-06	4.8194415e-06	-1.173657e-05	-4.5197116e-05	-0.21492285	-0.00038439006	2	2	0	0	-129.26572	R0:S0:1	1.161424	-83.04	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:03
model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.0051723	0	0	13	0	-0.66420947	-6.9521388	-8.4048048	1.3398413	-7.3709452	-1.330293	-1.337021	-9.1103613	0	2.5	12.88	-0.047089398	-2.58509e-06	3.8102994e-05	8.3421573e-06	-0.00081856138	0.21347978	-3.5507213e-05	4.3200246e-05	9.2272485e-05	-9.7121189e-05	2.8248316	1.5313128	-0.011874086	2.4354291	0.086456872	-0.40678695	-0.0074373049	2.5708853	-5.5184116e-05	0.00052595226	-0.00082068659	9.8728176e-05	3.1042398	0.0041783755	5.5601043e-05	-0.00012543982	1.5291934	2.8248159	2.4370905	-0.014862128	0.40685044	-0.086413002	2.5708751	-0.0037895314	0.00049371127	-0.00013535256	1.8511074e-05	-0.00063378658	0.0079903251	3.1042551	2.1	1	0.2	9.9986176e-06	7.2870417e-05	7.1159837e-06	-1.2133809e-05	1.8948207e-05	4.6050762e-05	0.21435175	0.00094734158	1.0442093e-07	0.25751352	0.38738603	1.2792585	1.6666445	-0.51247734	-0.13178559	0.057829393	0.16614437	1.9999015	1.6305052	1.991507	0.0090274385	1.9932859	1.9966846	1.9966643	1.7232276	1.1614244	0.034373495	1.9338537e-06	-2.840845e-05	-1.2426797e-05	0.00043754747	-0.2142652	3.7437054e-05	-2.3312662e-05	-0.00012720415	3.0036817e-05	-1.0599932	-0.16008151	-0.09438528	-0.036078571	0.031142317	0.16623561	0.0027169725	-0.024616555	6.1463194e-05	-1.8710176e-05	0.00095420851	-2.6018244e-06	-0.96063311	-5.4638848e-05	-2.1097587e-05	0.00017686723	-0.16005181	-1.0600858	-0.036226176	-0.093417246	-0.16626062	-0.031140875	-0.024616415	0.0013788285	-1.7413604e-05	0.00015512271	-6.1869143e-07	0.00073725406	-9.4256106e-05	-0.96063752	-7.6015648e-06	-3.1254978e-05	-5.6448989e-06	1.7488476e-05	-1.1058007e-05	-4.7275989e-05	-0.21492934	-0.00038671699	2	2	0	0	-129.27084	R0:S0:1	1.1614244	-83.04	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:10
2x2_2C_8b_C2v_L	6.005259	0	0	13	0	-0.64621498	-6.9609882	-8.4180237	1.3316679	-7.3602523	-1.3121709	-1.3194354	-9.12656	0	2.5	12.89	-0.046731269	5.469657e-06	2.9413997e-05	-8.4015624e-05	-0.0011467845	0.21236947	-3.0646724e-05	-5.309759e-05	0.00037393684	-0.00029194073	2.8246137	1.530448	-0.011116818	2.4365939	0.086540777	-0.40715701	-0.0082382773	2.5669863	-0.00020213256	0.00066227715	-0.0010141935	0.00010223013	3.1047896	0.0064854368	-7.1869605e-05	0.00019447218	1.5285492	2.8246022	2.4380775	-0.013844918	0.40725878	-0.086383806	2.5669893	-0.0059664188	0.00067753206	-0.00012606889	0.00019197702	-0.0012531929	0.0088470695	3.1047807	2.1	1	0.2	-9.2271128e-05	7.3855485e-05	-4.3518438e-05	-1.4748618e-05	-1.5653172e-05	1.4511919e-05	0.21335115	0.0014163946	-1.0336968e-07	0.25754251	0.38738402	1.2792604	1.6666444	-0.51246841	-0.13177967	0.057826865	0.16610674	1.9999027	1.6305004	1.9914971	0.0090391202	1.9932916	1.9967107	1.996687	1.7234082	1.1613913	0.034148254	3.5745524e-06	-2.3174003e-05	0.00012412819	0.00061022183	-0.2133465	3.2140594e-05	2.9950423e-05	-0.00046511983	-1.8110972e-05	-1.0600454	-0.1600089	-0.094591399	-0.03608768	0.031150324	0.16635147	0.0030171289	-0.024573766	0.0002334644	-2.417144e-05	0.00119028	-2.3914994e-06	-0.96040446	-7.9893201e-05	-6.7093358e-05	-0.00019305594	-0.1599821	-1.0601301	-0.036221719	-0.093709154	-0.16638087	-0.031156901	-0.02457447	0.0021812948	-2.5242559e-05	0.00014432178	-4.4389202e-06	0.0014705678	-0.00010400762	-0.96040455	6.7274987e-05	-3.5145968e-05	3.3407015e-05	2.213335e-05	8.4096366e-06	-1.5542126e-05	-0.21411029	-0.00058036889	2	2	0	0	-129.2575	R0:S0:1	1.1613913	-83.12	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:30
2x2_2C_8b_C2v_L	6.0050421	0	0	13	0	-0.65828967	-6.9402775	-8.3958203	1.350965	-7.3684987	-1.3383005	-1.3447724	-9.0746115	0	2.5	12.87	-0.046295827	1.9190763e-05	8.061105e-06	-0.00011462922	-0.0006452311	0.21308702	-2.8461452e-05	6.9763129e-05	0.00059955424	-0.00011636997	2.8244261	1.528711	-0.0079797922	2.4375373	0.086731294	-0.40709154	-0.0071588423	2.5719477	5.5320121e-06	0.00044398076	-0.00070021619	8.5460996e-05	3.0997743	0.0043703511	-0.00023868203	0.00050437197	1.5262415	2.8244131	2.4394626	-0.011556063	0.40722778	-0.086467397	2.5719354	-0.0039847191	0.00042716949	-7.9837516e-05	-4.5730427e-06	-0.00037347741	0.0076693399	3.0997837	2.1	1	0.2	-0.00016529501	4.3591595e-06	-5.7256084e-05	1.8678389e-05	1.4522904e-05	3.5083721e-05	0.21393444	0.00071226081	1.3231383e-07	0.2574499	0.38738869	1.2792567	1.6666454	-0.51249287	-0.1317926	0.057832564	0.16627859	1.9999041	1.6305545	1.9914004	0.0090453621	1.9932685	1.9966904	1.9966707	1.7227619	1.1615588	0.033865598	-4.3373192e-06	-6.7702167e-06	0.00016618139	0.00034730146	-0.21409631	3.0131427e-05	-4.2198921e-05	-0.00071156047	-8.7761278e-05	-1.0598219	-0.16021193	-0.095705695	-0.036337986	0.031171676	0.16638101	0.0026126084	-0.024687988	-8.2240505e-06	-1.5440965e-05	0.00080774893	-2.2513221e-06	-0.96124885	-5.6393991e-05	-9.7762523e-05	-0.0006148298	-0.16017746	-1.0599329	-0.036513566	-0.09454933	-0.16641482	-0.031185991	-0.02468797	0.0014492331	-1.4099681e-05	9.1958648e-05	-4.1529494e-07	0.0004333017	-9.0521816e-05	-0.96125238	0.00012077256	-8.6747603e-06	4.3152237e-05	-2.9351164e-05	-7.4635232e-06	-3.6408569e-05	-0.21474486	-0.00028957185	2	2	0	0	-129.13066	R0:S0:1	1.1615588	-82.96	uncorrelated	2	817c5bc	v2.2.6	YY	8	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:55
2x2_2C_8b_C2v_L	6.005405	0	0	13	0	-0.65032052	-6.9736721	-8.4186375	1.3212737	-7.3529257	-1.2984738	-1.3063193	-9.1538753	0	2.5	12.9	-0.046882649	-4.1770023e-06	-1.2232614e-05	8.4687342e-06	-0.00054968708	0.21192468	-6.3322056e-06	1.7646812e-05	-7.0318589e-05	0.000103734	2.8252424	1.527325	-0.0042255718	2.4377065	0.087100692	-0.40695818	-0.0053324713	2.5639086	-0.00012274468	0.00028463358	-0.00061075331	6.1127781e-05	3.1074681	0.0058564254	-9.0697814e-05	-7.5194578e-05	1.524122	2.825225	2.4401793	-0.0088304481	0.407112	-0.086795147	2.5639115	-0.0053308653	0.00032197789	-0.00011748402	6.4396452e-05	-0.00050255205	0.0058644552	3.1074593	2.1	1	0.2	-0.00019295413	-2.1536113e-05	2.0963305e-06	2.2413989e-05	-3.9016372e-06	3.2801541e-06	0.21291171	0.00070090336	6.1434439e-08	0.25760908	0.38738055	1.279263	1.6666435	-0.51245221	-0.1317707	0.057822945	0.1659977	1.9999026	1.6307181	1.9913785	0.0090201411	1.9933117	1.9967233	1.9967009	1.7237562	1.1612856	0.034196401	1.0114984e-06	7.2132945e-06	-1.2887151e-05	0.00029059297	-0.21288578	6.6304435e-06	-1.1652715e-05	0.00010759753	7.6511173e-06	-1.0598616	-0.15979153	-0.096791732	-0.036238997	0.031051904	0.16620047	0.0019517348	-0.024488206	0.00014203936	-1.1398581e-05	0.0007223434	-1.0182348e-06	-0.95996403	-7.3991103e-05	1.9399369e-05	7.6657887e-05	-0.15974645	-1.0600058	-0.03646431	-0.095301965	-0.16623819	-0.031069029	-0.024488765	0.0019510856	-1.2020943e-05	0.00013663688	-1.5354669e-06	0.00059549081	-7.4025669e-05	-0.95996353	0.00014051757	8.1210074e-07	-1.8833935e-06	-3.3662751e-05	3.3357444e-06	-2.895994e-06	-0.21362804	-0.00028691787	2	2	0	0	-129.31918	R0:S0:1	1.1612856	-83.2	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:58
2x2_2C_8b_C2v_L	6.0055173	0	0	13	0	-0.6652409	-6.9877553	-8.4262272	1.3117958	-7.3553845	-1.2894048	-1.3008644	-9.1915392	0	2.5	12.91	-0.048274289	-3.2506326e-06	1.0361003e-05	-2.3633347e-05	-0.00057448988	0.21211511	1.80593e-06	3.2618826e-05	1.326127e-05	-9.8317459e-05	2.8261377	1.5257255	-0.0045486345	2.4389538	0.08703851	-0.40699865	-0.011430683	2.562853	-5.2118617e-05	0.00031038799	-0.00065191093	8.3542719e-05	3.1122437	0.013727501	-6.3558727e-05	7.6360142e-05	1.5248801	2.8261328	2.439591	-0.0057895463	0.40703694	-0.08687611	2.5628812	-0.012708459	0.00014429031	-0.0001239982	4.3693644e-06	-0.00049250483	0.012395738	3.1122178	2.1	1	0.2	-0.00011180309	1.1763731e-05	-9.3531373e-06	1.4420097e-06	3.0535757e-05	-1.7928633e-05	0.21371728	0.00074872365	-1.0486985e-07	0.25766985	0.38737807	1.279264	1.6666421	-0.51243798	-0.13176532	0.05782041	0.16584206	1.9998976	1.6308465	1.9913667	0.0090089279	1.9933226	1.9967238	1.9966853	1.7242552	1.1611267	0.035095609	4.3424938e-06	-8.533336e-06	3.5252587e-05	0.00030416725	-0.21285727	-2.344824e-06	-1.4848441e-05	-5.1087496e-06	-8.2292363e-06	-1.0598602	-0.1595963	-0.096640041	-0.036301706	0.031015669	0.16614028	0.0041961687	-0.024422936	5.8835561e-05	-1.2409083e-05	0.00077736263	-2.198022e-06	-0.95929477	-0.00016221327	1.5123938e-06	-7.8940683e-05	-0.15958411	-1.0598986	-0.036361234	-0.09623948	-0.16614082	-0.03102899	-0.024423815	0.0046676693	-7.1186829e-06	0.00014710269	1.3737756e-07	0.00058680941	-0.00014854795	-0.95928968	8.1282201e-05	-9.8442029e-06	6.8709878e-06	-2.0686282e-06	-1.6824082e-05	1.887552e-05	-0.21411938	-0.00030331305	2	2	0	0	-129.48593	R0:S0:1	1.1611267	-83.28	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@09:28
2x2_2C_8b_C2v_L	6.0049343	0	0	13	0	-0.65738283	-6.9277348	-8.3842481	1.359939	-7.3642043	-1.3413806	-1.3518134	-9.0326491	0	2.5	12.86	-0.045402432	9.3821748e-05	8.8601511e-05	-0.00067060011	0.00057802641	0.21198441	-1.8104432e-05	-1.3041312e-05	0.0038215523	-0.0011060425	2.8238582	1.5243343	-0.0069391672	2.4404104	0.086706684	-0.40707413	-0.011464916	2.5725308	9.7482635e-05	-0.00036129317	0.0006138734	-6.2297e-05	3.0940543	0.010045288	-0.0011454881	0.0021571504	1.5251536	2.8238705	2.4397674	-0.005777602	0.40702824	-0.086776564	2.5725052	-0.009344627	-0.00032712955	0.00011443494	-3.9420868e-05	0.00053181293	0.012253101	3.0940755	2.1	1	0.2	5.0508538e-05	0.00020213182	-0.00031700584	5.1801251e-05	-8.737113e-06	3.3670842e-05	0.21338366	-0.00070178195	4.8659319e-09	0.2573854	0.38739078	1.2792559	1.6666467	-0.512507	-0.13179734	0.057834835	0.16644307	1.9999028	1.6305917	1.9912974	0.0090509223	1.9932492	1.996712	1.996679	1.7222028	1.1617279	0.033265828	-7.1985889e-06	-6.2881778e-05	0.00096980455	-0.00030795277	-0.21340046	1.843366e-05	-4.3824039e-07	-0.0045866317	-0.00033470161	-1.0597446	-0.16032376	-0.096109173	-0.03671656	0.031193984	0.16642936	0.0041799602	-0.024753929	-0.00011195437	1.3229092e-05	-0.00070706613	1.4199273e-06	-0.96199721	-0.00012238379	-0.00064504146	-0.002504298	-0.16033485	-1.0597118	-0.036659105	-0.096485497	-0.1664155	-0.031191915	-0.024753068	0.0034035416	1.1941663e-05	-0.0001270577	9.2040802e-07	-0.00060758068	-0.00014530297	-0.96200174	-3.7092519e-05	-5.4880963e-05	0.00024131112	-7.1081404e-05	3.8644645e-06	-3.5204016e-05	-0.21448662	0.00028703108	2	2	0	0	-128.96554	R0:S0:1	1.1617279	-82.88	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@09:29
2x2_2C_8b_C2v_L	6.0047663	0	0	13	0	-0.66771541	-6.9189736	-8.3913387	1.3742326	-7.3693963	-1.3575948	-1.3655156	-9.0147275	0	2.5	12.85	-0.046491531	5.3182269e-06	7.0964894e-06	0.00011167375	-0.00065144239	0.21286217	-7.4132414e-05	6.6800179e-05	-0.00013156579	0.00045601458	2.824109	1.5293732	-0.0074695843	2.4396586	0.086521253	-0.40798749	-0.011041038	2.5753472	7.8028161e-05	0.00057578174	-0.00065269287	0.00011513178	3.0930354	0.0044195745	0.00020434185	-0.00026907634	1.5256994	2.8240792	2.4425175	-0.012772957	0.40814789	-0.086189224	2.5753193	-0.0040199337	0.0003488564	-9.5851013e-05	-4.9830565e-05	-0.00038545842	0.011717771	3.0930734	2.1	1	0.2	-0.00014216298	-4.000247e-06	5.5687836e-05	3.5900305e-05	6.4631267e-05	9.4526588e-05	0.21390497	0.00068953885	2.1369814e-07	0.25731896	0.38739461	1.279252	1.6666466	-0.51252392	-0.13180905	0.05783977	0.16648587	1.9999031	1.6305162	1.9913657	0.009092338	1.9932286	1.9966905	1.9966661	1.7220156	1.1617604	0.03405583	-9.8827117e-06	-6.1528092e-06	-0.00016028858	0.00035283191	-0.21415328	7.7406058e-05	-3.2855068e-05	0.00012615771	2.0952377e-05	-1.0596353	-0.16054961	-0.095952321	-0.0364738	0.031316172	0.16677891	0.0040219905	-0.024848145	-8.8806164e-05	-1.8450293e-05	0.00074419214	-3.5495149e-06	-0.96219921	-5.9605195e-05	1.1616761e-05	0.00025012002	-0.16049822	-1.0597984	-0.03673422	-0.094240369	-0.16681717	-0.031335388	-0.024847656	0.0014556088	-1.1945559e-05	0.0001081442	9.0880238e-07	0.00043834785	-0.00013546664	-0.96220981	0.00010387548	-5.935572e-06	-4.2503677e-05	-5.4280606e-05	-3.9250487e-05	-9.7231447e-05	-0.21495546	-0.00028069543	2	2	0	0	-128.97827	R0:S0:1	1.1617604	-82.8	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@09:57
2x2_2C_8b_C2v_L	6.0056275	0	0	13	0	-0.6479757	-6.996059	-8.4289637	1.3013929	-7.3439359	-1.274254	-1.2780692	-9.2022256	0	2.5	12.92	-0.047375998	1.9991356e-05	-6.9907795e-05	-0.0001312967	-0.0015988594	0.21135444	-1.8047945e-05	-5.2822288e-05	-0.00010230724	-0.00013987276	2.8258161	1.5244554	0.0048850137	2.438549	0.087584324	-0.40673135	-0.0055431031	2.5587734	-0.00029230533	0.00089203867	-0.0013990086	0.00011303198	3.1117679	0.0042116404	-0.0002534305	0.0012617719	1.518044	2.8258133	2.4434881	-0.004295828	0.40706457	-0.086983574	2.5587851	-0.0038803365	0.0008571093	-0.00021388904	0.00020483675	-0.0016466443	0.0059405718	3.1117526	2.1	1	0.2	-0.0004219343	-0.00018956829	-6.3079961e-05	-2.0116505e-05	-6.7368951e-06	1.9182166e-06	0.21190862	0.001980715	-2.211715e-08	0.25770457	0.3873754	1.2792669	1.6666423	-0.51242745	-0.13175711	0.057816986	0.16583067	1.9999007	1.6309525	1.9912458	0.009000966	1.9933374	1.9967409	1.9967263	1.7243389	1.1611238	0.03447911	-6.9755523e-07	4.7136192e-05	0.000197678	0.00084718487	-0.21223115	2.0041791e-05	2.7361744e-05	0.00018065938	-0.00023527838	-1.0596535	-0.15950622	-0.099686508	-0.036324629	0.03095325	0.16603089	0.0020436147	-0.024367646	0.00034645173	-3.3582295e-05	0.0016870404	-2.3443514e-06	-0.95920898	-4.9935976e-05	3.6302234e-05	-0.0016082371	-0.15941519	-1.0599496	-0.036774215	-0.096712657	-0.16611889	-0.030983587	-0.02436909	0.0014285008	-3.3475588e-05	0.00025139229	-4.5547258e-06	0.0019864198	-6.7608153e-05	-0.9592087	0.00030663551	3.9264288e-05	4.7899628e-05	2.6095304e-05	2.4546907e-06	-2.0612078e-06	-0.21267766	-0.00080223809	2	2	0	0	-129.43421	R0:S0:1	1.1611238	-83.36	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@10:08
