model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.1779046	0	0	13.5	0	-1.438459	-7.1173729	-8.3936869	1.8082986	-7.6329551	-1.6423267	-1.6464845	-8.4907213	0	2.5	12.88	5.7890002e-05	-6.0805384e-06	-4.9844495e-07	2.5934735e-05	0.0026078462	0.18654302	8.322855e-05	-2.0791668e-05	0.13524354	0.03382731	2.848793	1.5196891	0.050673142	2.4670328	0.098908782	-0.40244295	0.0027084372	2.6246425	0.0006341682	-0.0021381451	0.0044731376	-0.00053248568	2.9859506	0.0064262949	0.035874424	0.13512527	1.5109725	2.848958	2.4733085	0.039274087	0.4026572	-0.098830872	2.6246449	-0.0063995628	-0.0020331919	0.00072845173	-0.00051965666	0.0043647412	-0.0025978219	2.9859521	2.1	1	0.2	-0.00011183707	3.3539066e-05	1.3659408e-05	-7.8012128e-06	-2.1850484e-05	-7.5162409e-05	0.18690334	-0.0033957263	-1.0427849e-07	0.26055563	0.38330558	1.2833662	1.6666718	-0.49462331	-0.1210523	0.053236191	0.15587119	1.9953457	1.6676791	1.990609	0.0077227556	1.9931583	1.9976525	1.9976418	1.733536	1.1518133	-3.9096362e-05	2.4811208e-06	4.2493788e-06	-3.1116614e-05	-0.0013708238	-0.18090832	-8.1054509e-05	1.2660251e-05	-0.11902938	-0.017116586	-1.0144655	-0.14597329	-0.10626989	-0.038140628	0.0262071	0.1544017	-0.0009325087	-0.026243963	-0.00057410293	6.4126122e-05	-0.0041001224	1.346355e-05	-0.94367452	-7.0688526e-05	-0.017220022	-0.11869414	-0.14583247	-1.0148874	-0.038661059	-0.10267995	-0.15448492	-0.02619683	-0.026244119	0.0021904441	6.1538307e-05	-0.00066019987	1.3193175e-05	-0.0040012715	2.2952808e-05	-0.94367632	7.7400232e-05	1.8654453e-05	-1.0396827e-05	1.595451e-05	1.3206341e-05	7.365697e-05	-0.18114876	0.0014672897	2	2	0	0	-131.27737	R0:S0:1	1.1518133	-83.04	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:20
2x2_2C_8b_C2v_L	6.1779618	0	0	13.5	0	-1.417122	-7.125716	-8.4071933	1.8001707	-7.6297111	-1.6231283	-1.6259338	-8.5045151	0	2.5	12.89	-1.7813412e-05	3.1535342e-06	-3.5681042e-06	8.1755231e-07	0.0024065391	0.1856614	9.985713e-05	-1.4005792e-05	0.13189644	0.033156104	2.8489441	1.5186681	0.05112723	2.4683317	0.099111556	-0.4028412	0.0047779037	2.622152	0.00058510919	-0.0019049087	0.0041012273	-0.00050365818	2.9863131	0.0063857322	0.034300483	0.13228313	1.5106697	2.8489895	2.4741095	0.040378709	0.40300851	-0.098749528	2.6221592	-0.0063836632	-0.0018475021	0.00065024681	-0.0005153288	0.0040295344	-0.004689687	2.9863096	2.1	1	0.2	-0.00012668088	3.0383034e-05	1.4382341e-06	-5.6513444e-06	-1.0742493e-05	-9.9800915e-05	0.18588253	-0.0031440166	-5.2958099e-08	0.26058651	0.38330424	1.2833674	1.6666716	-0.49461725	-0.12104858	0.053234615	0.15584365	1.9954788	1.6675667	1.9906015	0.0077321629	1.9931674	1.9976682	1.9976606	1.7336368	1.1517885	1.2020481e-05	-1.8808862e-06	6.1839743e-06	-1.0723376e-06	-0.0012639692	-0.18024864	-9.6193571e-05	9.1384313e-06	-0.11702783	-0.016912678	-1.0147213	-0.14592361	-0.1063759	-0.038148504	0.026204586	0.15452924	-0.0016421487	-0.026197141	-0.00053417326	5.7820098e-05	-0.003791921	1.2714054e-05	-0.94355721	-6.7972866e-05	-0.016918352	-0.1172275	-0.14580317	-1.0150718	-0.038636522	-0.10299359	-0.15456935	-0.026221888	-0.026197707	0.0021903121	5.6385544e-05	-0.00059403212	1.3044193e-05	-0.0037260739	4.6996559e-05	-0.94355801	8.7085027e-05	1.6992652e-05	-1.2079507e-06	1.2552488e-05	6.4136082e-06	9.9012305e-05	-0.18039082	0.0013562469	2	2	0	0	-131.25956	R0:S0:1	1.1517885	-83.12	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:26
model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.1779043	0	0	13.5	0	-1.4390148	-7.1173557	-8.3936711	1.8082729	-7.6329167	-1.6423835	-1.6463727	-8.4906832	0	2.5	12.88	4.7120427e-05	-5.741507e-06	-3.3723577e-06	2.2800933e-05	0.0026047241	0.18655639	7.8317233e-05	-1.9084663e-05	0.13526599	0.033877779	2.8487896	1.519678	0.050659964	2.4670325	0.098892669	-0.40244032	0.0027092212	2.6246393	0.00064951655	-0.0021272043	0.0044731265	-0.00052597474	2.9859526	0.006397261	0.035927766	0.13513356	1.5109658	2.8489632	2.4733099	0.039267938	0.40266395	-0.098827195	2.6246419	-0.0063841382	-0.0020434188	0.00073711718	-0.00052998356	0.0043563359	-0.0025978752	2.9859534	2.1	1	0.2	-0.00013229136	4.5620331e-05	1.3502274e-05	-1.3630481e-05	-1.5978235e-05	-6.496933e-05	0.18690352	-0.0033944765	-5.5615516e-08	0.26055636	0.3833056	1.2833662	1.6666718	-0.49462334	-0.12105234	0.053236208	0.15587168	1.9953456	1.6676781	1.9906094	0.0077230226	1.9931586	1.9976522	1.9976417	1.7335339	1.1518138	-3.1754174e-05	2.9791833e-06	6.1085431e-06	-2.7276764e-05	-0.0013689731	-0.18091977	-7.6431034e-05	1.102206e-05	-0.11903638	-0.017116669	-1.0144669	-0.14597186	-0.1062656	-0.038139304	0.026209332	0.15440186	-0.00093232781	-0.026243028	-0.00058789325	6.3907981e-05	-0.0041003218	1.3297732e-05	-0.94367827	-6.9804038e-05	-0.01722188	-0.11868867	-0.14583094	-1.0148906	-0.038659657	-0.10267759	-0.15448997	-0.026197097	-0.026243112	0.0021857256	6.1765481e-05	-0.00066812442	1.3422541e-05	-0.0039936531	2.3416457e-05	-0.94368001	9.1245115e-05	1.4647542e-05	-1.0333745e-05	2.2964503e-05	9.3648191e-06	6.3906076e-05	-0.18115238	0.0014667691	2	2	0	0	-131.27818	R0:S0:1	1.1518138	-83.04	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:31
2x2_2C_8b_C2v_L	6.1780709	0	0	13.5	0	-1.407432	-7.1281857	-8.4154405	1.7861377	-7.6266312	-1.6110106	-1.6144665	-8.5276013	0	2.5	12.9	5.9153973e-05	-6.9196025e-06	-1.5177987e-05	4.8904524e-06	0.0034782209	0.18545163	8.1068726e-05	-9.7171381e-06	0.12829756	0.031956157	2.8479887	1.5175158	0.049607757	2.4681044	0.098379027	-0.4020648	0.0032931368	2.6199183	0.00076803331	-0.0030172222	0.0056398703	-0.00072543779	2.988525	0.0069659855	0.033357439	0.1283471	1.5107235	2.8480885	2.472983	0.040626449	0.40218968	-0.098222449	2.6199293	-0.0069477036	-0.0024566971	0.0009580384	-0.00064491068	0.0057022649	-0.0031915606	2.9885154	2.1	1	0.2	-0.00017373644	4.6871986e-05	-2.725773e-06	-3.3166623e-05	-9.0459795e-05	-8.1693414e-05	0.18576223	-0.0044891592	-2.3046528e-07	0.26065837	0.3833019	1.2833695	1.6666714	-0.49460541	-0.1210418	0.053231737	0.15580096	1.9956848	1.6672522	1.9906421	0.0077137896	1.9931895	1.9976731	1.9976597	1.7338632	1.151751	-3.9918682e-05	2.2533193e-06	1.561859e-05	-6.5434383e-06	-0.0018273338	-0.1800299	-7.9109961e-05	4.7524231e-06	-0.1144778	-0.016484644	-1.0152872	-0.14582653	-0.10584009	-0.038049445	0.026206336	0.15434438	-0.0011353434	-0.02610225	-0.00070544331	8.9856225e-05	-0.0052488865	1.8717737e-05	-0.94328834	-7.504981e-05	-0.016541025	-0.11435729	-0.14571964	-1.0156055	-0.038457201	-0.10301288	-0.15438404	-0.026210221	-0.026102738	0.0023863647	7.6318507e-05	-0.00088088449	1.6369521e-05	-0.0053060554	2.999034e-05	-0.94328692	0.00011956463	2.3400797e-05	1.3144814e-06	4.8375759e-05	5.5363435e-05	8.0749981e-05	-0.18024289	0.0019283106	2	2	0	0	-131.29436	R0:S0:1	1.151751	-83.2	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:32
2x2_2C_8b_C2v_L	6.178136	0	0	13.5	0	-1.4702932	-7.1450824	-8.4223875	1.7768288	-7.6271725	-1.6029775	-1.6009217	-8.5495692	0	2.5	12.91	-0.00010080306	1.3059299e-05	-1.1332562e-05	-2.5848511e-05	-0.00072055322	0.18569078	9.051845e-05	0.00015619632	0.13392204	0.034939355	2.8486187	1.5157462	0.050254716	2.4693081	0.098499919	-0.40217022	0.0056247882	2.6183543	-0.00015827917	0.00048799303	-0.0018944298	0.00033441793	2.9906004	0.0046940001	0.036491204	0.1341326	1.5107036	2.8486615	2.4728845	0.043785368	0.40226056	-0.098473845	2.6183598	-0.0047556202	0.00048605981	-0.00038963431	0.00012247295	-0.00087664066	-0.0056379713	2.9905929	2.1	1	0.2	4.1495723e-05	-2.690662e-05	-1.0026154e-05	5.1368766e-06	2.8934264e-05	-9.6982854e-05	0.1855283	0.0010474949	4.0643903e-07	0.26071584	0.38330052	1.2833704	1.6666709	-0.49459757	-0.12103835	0.053230227	0.15572714	1.9954176	1.6676295	1.9906134	0.0077112512	1.9932073	1.9976705	1.9976724	1.7340575	1.1516769	6.7708387e-05	-8.312763e-06	6.513973e-06	3.0781208e-05	0.00037466981	-0.18013332	-8.7815743e-05	-9.4403529e-05	-0.11794621	-0.017006553	-1.0148721	-0.14560906	-0.10602443	-0.038114206	0.026180732	0.15433641	-0.0019346487	-0.026027748	0.00014536229	-1.6311016e-05	0.0017718868	-7.4732302e-06	-0.94305393	-4.690031e-05	-0.017049649	-0.11794705	-0.14552925	-1.0150967	-0.038408567	-0.10398615	-0.15437339	-0.026174823	-0.026028081	0.0016387101	-1.5149004e-05	0.00036124894	-3.277657e-06	0.00082304047	6.0051018e-05	-0.94305436	-2.8313457e-05	1.5478847e-07	6.4891599e-06	-7.6730481e-06	-1.5004729e-05	9.5652719e-05	-0.18003014	-0.0004524776	2	2	0	0	-131.51066	R0:S0:1	1.1516769	-83.28	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:37
2x2_2C_8b_C2v_L	6.17812	0	0	13.5	0	-1.4558251	-7.1601782	-8.4475613	1.772852	-7.630439	-1.5938368	-1.6002946	-8.5776892	0	2.5	12.92	-0.00015188436	2.2378741e-05	2.6142393e-05	-3.7058921e-05	-0.00021808923	0.18599129	9.2678767e-05	2.4030206e-05	0.1331986	0.034575212	2.8497567	1.520036	0.042263665	2.4693537	0.098845937	-0.40367276	0.0018030155	2.6174625	-9.7548419e-05	0.00018880284	-0.00064603994	0.00018459981	2.9939241	0.0086193582	0.035388912	0.13331604	1.5175089	2.8497752	2.4711623	0.039022107	0.40373584	-0.098849711	2.6174793	-0.0085267129	-4.5261001e-05	-0.00020289541	7.8485735e-05	-0.00056863622	-0.0016776421	2.9939047	2.1	1	0.2	-6.8309655e-05	4.3684802e-05	-1.6280712e-05	1.1333128e-05	4.494631e-05	-9.7640817e-05	0.18658651	0.00041273745	1.7376792e-07	0.26074136	0.38330136	1.2833688	1.6666702	-0.49459707	-0.12104117	0.053231276	0.15562985	1.9954102	1.6675482	1.9907813	0.0077496766	1.9932104	1.9976657	1.9976556	1.734341	1.1515702	0.00010160276	-1.2364067e-05	-1.8914819e-05	4.5282927e-05	0.00011039527	-0.18030599	-9.0161312e-05	-1.3999917e-05	-0.11802497	-0.017018253	-1.0150744	-0.14560535	-0.10343888	-0.037863517	0.026233378	0.15475505	-0.00062643111	-0.026006974	9.0518904e-05	-6.1436013e-06	0.00060604093	-4.1854878e-06	-0.94265467	-9.4625345e-05	-0.017040156	-0.11803138	-0.1455658	-1.0151851	-0.038011321	-0.10241828	-0.15478233	-0.026227143	-0.026007391	0.0029323615	-4.0854467e-07	0.00018878093	-1.4820266e-06	0.00053341408	1.1911729e-05	-0.94265014	4.6565671e-05	-1.5739866e-05	1.2550804e-05	-1.2160243e-05	-2.7544643e-05	9.5906385e-05	-0.18071449	-0.0001818162	2	2	0	0	-131.64813	R0:S0:1	1.1515702	-83.36	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:44
2x2_2C_8b_C2v_L	6.1781703	0	0	13.5	0	-1.4831213	-7.1719786	-8.4487209	1.7593461	-7.6453073	-1.6063263	-1.6068646	-8.6153556	0	2.5	12.93	-3.2392664e-05	4.8618041e-06	-7.0843198e-05	1.7351202e-06	-0.00042813067	0.18846713	5.2200772e-05	7.1515771e-05	0.13443987	0.035956529	2.8499465	1.5179929	0.045031277	2.4692887	0.098872121	-0.4029645	0.0019995032	2.6190382	-0.00011569786	0.00026770995	-0.0010836112	0.00017578935	2.9993799	0.0041093778	0.036868347	0.13478004	1.5154072	2.8499201	2.4711099	0.041721802	0.40298899	-0.098795889	2.619033	-0.0041192902	0.00027046064	-0.00021048604	7.9311059e-05	-0.00062389773	-0.0019689302	2.9993785	2.1	1	0.2	0.0003874218	-0.00019817933	1.9625663e-06	-1.2789894e-05	1.1250478e-05	-4.2611287e-05	0.18855059	0.00063586552	1.7287455e-07	0.26081984	0.38330077	1.2833686	1.6666694	-0.4945893	-0.12104003	0.053230647	0.15551634	1.9953506	1.6676827	1.9907394	0.0077224965	1.9932337	1.9976239	1.997622	1.7347149	1.1514506	2.1690233e-05	-3.5413947e-06	4.8733912e-05	-2.5144223e-06	0.00022098156	-0.1819999	-5.0341168e-05	-4.3152768e-05	-0.11871003	-0.017142501	-1.0150037	-0.14538606	-0.10428423	-0.037870959	0.026157309	0.15451016	-0.00068995302	-0.025925057	0.00010729587	-9.1783463e-06	0.0010181423	-3.8318919e-06	-0.94215993	-4.3200114e-05	-0.017142719	-0.11889448	-0.14534788	-1.0151009	-0.0380208	-0.10324161	-0.15451538	-0.02616079	-0.025924884	0.0014179263	-8.7025717e-06	0.0001961283	-1.9463957e-06	0.00058765624	1.897071e-05	-0.94215983	-0.00026032972	5.8192131e-05	-1.9113841e-06	1.1796192e-05	-5.529881e-06	4.2854163e-05	-0.18206686	-0.00027262453	2	2	0	0	-131.91541	R0:S0:1	1.1514506	-83.44	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:52
2x2_2C_8b_C2v_L	6.1778066	0	0	13.5	0	-1.440372	-7.1096798	-8.3874922	1.8222069	-7.63059	-1.6542127	-1.6520183	-8.4657492	0	2.5	12.87	5.8681751e-05	-8.8326826e-06	-1.7588578e-05	1.617141e-05	0.002964878	0.18652968	0.00010243601	-4.6002127e-05	0.13686699	0.034191777	2.8490354	1.520591	0.050477185	2.4673977	0.099304301	-0.40320852	0.0042593036	2.625816	0.00084345367	-0.0022380923	0.0055276933	-0.0007078099	2.9832555	0.0065665797	0.035757198	0.13708182	1.511619	2.8491178	2.4738818	0.03855083	0.40340679	-0.098994233	2.6258162	-0.0066874981	-0.0023619578	0.0009344222	-0.00071982326	0.0051779002	-0.0042525895	2.9832607	2.1	1	0.2	-0.00011011979	6.8375003e-06	6.2448153e-06	-8.2768512e-06	1.1715884e-05	-8.0943396e-05	0.18639481	-0.0039992996	-1.2605839e-08	0.26048332	0.38330761	1.2833646	1.6666722	-0.49463448	-0.12105795	0.053238622	0.15593599	1.995258	1.6677793	1.9905959	0.0077443886	1.9931354	1.9976525	1.997647	1.7332989	1.1518755	-3.9649599e-05	5.4802998e-06	1.7370148e-05	-1.8907638e-05	-0.0015563889	-0.18092526	-9.9086649e-05	2.7554876e-05	-0.1199823	-0.01731156	-1.0142217	-0.1461101	-0.10625062	-0.038217303	0.026234074	0.15462694	-0.0014580084	-0.026336597	-0.00075879752	6.8771664e-05	-0.0050422749	1.7291009e-05	-0.94395875	-6.6946815e-05	-0.017355536	-0.11998585	-0.14597076	-1.0146277	-0.0387606	-0.10249734	-0.1546842	-0.026245013	-0.026336531	0.0022921868	7.136676e-05	-0.00084188375	1.7892215e-05	-0.0047245732	4.5341352e-05	-0.94396158	7.5583623e-05	3.0159125e-05	-4.3104885e-06	1.5455967e-05	-8.4158671e-06	8.0333618e-05	-0.18085583	0.0017377159	2	2	0	0	-131.19277	R0:S0:1	1.1518755	-82.96	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:54
2x2_2C_8b_C2v_L	6.1781772	0	0	13.5	0	-1.476916	-7.1785899	-8.4695059	1.7516566	-7.6525654	-1.6056809	-1.6083648	-8.6480396	0	2.5	12.94	-7.3213712e-05	1.0204139e-05	-5.3631888e-05	-6.6101731e-06	-0.00088552763	0.18961889	0.00018737176	2.5169965e-05	0.13237062	0.034546606	2.8496844	1.5223115	0.031237139	2.4677659	0.098405181	-0.40360309	0.006762948	2.6189836	-0.00020005385	0.00067743121	-0.0015004053	0.00019139283	3.0036641	0.01394206	0.034065698	0.13226701	1.5254838	2.849672	2.4654391	0.035489011	0.40351603	-0.098508717	2.6190164	-0.013896826	0.00063638613	-0.00025462792	0.00018051285	-0.0013576562	-0.0067171955	3.0036315	2.1	1	0.2	0.0003496398	-0.00016369633	-9.9396297e-07	-1.0722884e-05	1.0667475e-05	-0.00020281733	0.18993593	0.0011699966	1.0134608e-07	0.26085894	0.38330118	1.2833677	1.6666689	-0.4945865	-0.12104131	0.053231052	0.15543408	1.9954795	1.6672501	1.9909952	0.0077404351	1.9932378	1.9976045	1.9975979	1.7350553	1.1513613	4.8865453e-05	-5.520529e-06	3.6135288e-05	8.018052e-06	0.00046168156	-0.18276888	-0.00018278905	-1.625168e-05	-0.1171721	-0.016865702	-1.0157602	-0.1454074	-0.099864432	-0.037528825	0.026218392	0.15472128	-0.0023336908	-0.025890365	0.00018649708	-2.090345e-05	0.0014157807	-4.6793777e-06	-0.94168784	-0.00014729023	-0.016856664	-0.11713847	-0.1454545	-1.0156232	-0.03733579	-0.10120265	-0.15469343	-0.026216798	-0.025890931	0.0047846159	-1.978524e-05	0.00023744539	-4.6012023e-06	0.0012818779	6.5630578e-05	-0.94167743	-0.00023509955	4.2132105e-05	5.7856725e-07	8.4692619e-06	-6.1638693e-06	0.00019685432	-0.18300628	-0.00049613412	2	2	0	0	-132.08182	R0:S0:1	1.1513613	-83.52	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-24@11:59
