model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.7540208	0	0	8	0	-0.099057334	-2.7907892	-4.2712755	0.19862681	-3.439535	-0.016932849	-0.016936056	-3.4395234	0	2.5	10.9472	-3.2232423e-06	1.4524163e-05	-3.6355326e-06	6.8389017e-06	1.9197415e-05	-2.0907884e-06	-0.14851083	-2.8213262e-06	-0.21356846	0.21361949	0.99971677	-0.99815966	2.1856905	2.1867183	0.27907393	-0.27910362	-0.12582283	2.1030875	2.8396084e-05	-7.8534838e-05	4.3896276e-05	-1.0575588e-05	2.099383	-0.018093368	-0.21368686	0.21364531	-0.99671706	0.99827098	2.1876681	2.1866368	0.27915069	-0.27911736	2.0993978	0.018086347	-3.4058195e-05	-1.5453741e-05	-4.8690608e-05	2.1841382e-06	0.12581836	2.1030741	2.1	1	0.2	-7.6193026e-06	-7.1524574e-06	-9.7240633e-06	1.164243e-06	-7.8047374e-06	-0.14851021	-1.0504257e-06	-1.4994113e-05	-1.6769306e-08	-2.6821935e-06	0.5479871	1.2561026	1.8040896	-0.47601293	-0.24239899	0.098883144	0.7206752	1.1836091	1.9965192	1.3878413	0.29934487	1.9053875	1.7719287	1.7719344	1.9053982	1.7164408	6.3283857e-06	-1.5225787e-05	4.1553809e-06	-7.4531141e-06	-3.5156879e-05	2.0563863e-05	1.8733814	1.1911987e-05	0.55895001	-0.55897373	-0.0086330697	0.0079464688	-0.70582703	-0.70587031	-0.31670636	0.31674684	0.0099013738	-0.16550752	-7.0133483e-05	0.00021018137	-0.00011251706	2.0598483e-05	-0.16519401	0.00142653	0.55897774	-0.55896197	0.0073015145	-0.0079881928	-0.70590255	-0.7058558	-0.31678687	0.31674197	-0.16520576	-0.0014205255	9.2835556e-05	4.1185186e-05	0.00013202042	-5.7229681e-06	-0.0099001346	-0.1654839	8.962572e-05	9.2192837e-06	1.585732e-05	-1.3173498e-07	1.8528915e-05	1.873399	1.0154309e-05	3.1461814e-05	2	2	0	0	-85.809901	R0:S0:1	1.7164408	-67.5776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:14
2x2_2C_8b_C2v_L	5.7724257	0	0	8	0	-0.10076554	-2.7977756	-4.2779724	0.1968934	-3.442265	-0.015684949	-0.015695568	-3.4425988	0	2.5	10.9572	-1.6963476e-06	-5.9518725e-06	-3.5796702e-05	9.8859631e-06	-1.0917257e-05	1.5221034e-06	-0.14796111	-2.5673837e-06	-0.21434029	0.21442206	0.99911813	-0.99620847	2.1867588	2.1887115	0.27839541	-0.27845289	-0.11356195	2.1029703	-7.5661348e-05	7.2777063e-05	-0.00012151223	-0.00013350322	2.100058	-0.017630049	-0.2143094	0.21422363	-0.99890496	1.0018035	2.1869493	2.1849868	0.27838878	-0.27831811	2.0999658	0.017629209	4.5422052e-05	-4.8531633e-05	-0.00010022287	-8.6585995e-05	0.11358028	2.1030563	2.1	1	0.2	2.7240313e-06	-7.7163297e-05	1.1012056e-05	2.1145633e-05	6.8887809e-06	-0.14796047	2.9596439e-06	2.68446e-07	5.5789226e-08	-4.6688659e-06	0.5486278	1.2564726	1.8051004	-0.47391055	-0.24154994	0.098611824	0.7221351	1.1812419	1.9965819	1.3893221	0.29830374	1.9067729	1.7754	1.7754002	1.906799	1.7179448	3.5117637e-06	1.0016764e-05	4.658081e-05	-3.5453148e-06	2.9012645e-05	3.986497e-06	1.8617497	-1.1197873e-05	0.56058507	-0.56063444	-0.0078669473	0.0065986683	-0.70434267	-0.70444495	-0.31710509	0.31718779	0.0088047557	-0.16311714	0.0002127497	-0.00019299423	0.00032513866	0.00034781852	-0.16285059	0.0013699777	0.56062193	-0.56057449	0.0078012641	-0.0090690891	-0.7043924	-0.70429364	-0.3171316	0.31703326	-0.16289525	-0.0013646085	-0.00010937341	0.00013239592	0.0002671487	0.00024447872	-0.0088119628	-0.16308775	-2.7123302e-05	9.4323929e-05	-7.4383302e-06	-1.1765279e-05	-2.5635794e-05	1.8617503	-2.363685e-05	6.8344904e-06	2	2	0	0	-85.910078	R0:S0:1	1.7179448	-67.6576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:21
2x2_2C_8b_C2v_L	5.7900493	0	0	8	0	-0.10186356	-2.8037126	-4.2823011	0.19505564	-3.4449552	-0.014803435	-0.014803028	-3.4447274	0	2.5	10.9672	-3.6128598e-07	1.4024472e-05	2.1452852e-06	2.3596366e-06	-1.6478525e-05	-1.2922075e-06	-0.14743331	2.4452049e-06	-0.21460559	0.2146328	1.0004155	-0.99929035	2.1858839	2.1866458	0.27757379	-0.27760492	-0.12392328	2.1028023	-0.00013963534	6.4932245e-05	-2.4996805e-05	-0.00010522286	2.0991475	-0.017650458	-0.21466682	0.21463935	-0.99881651	0.99994947	2.1869425	2.1861852	0.2775986	-0.27757218	2.0992105	0.017649038	-6.8491969e-05	-1.2437381e-05	2.5733625e-05	0.00010808179	0.12391643	2.1027359	2.1	1	0.2	-5.8831842e-06	6.9610869e-06	-6.7597686e-06	-5.1973754e-06	-1.0137933e-06	-0.14743524	-2.0811343e-06	-1.9786336e-06	-2.6628165e-08	-1.7753878e-06	0.54923934	1.2568282	1.8060675	-0.47190122	-0.24073118	0.098348744	0.72368091	1.1776294	1.9966479	1.3907269	0.29828708	1.9082095	1.7789272	1.7789326	1.9082083	1.7195378	7.7908676e-07	-1.7987096e-05	-5.2039901e-06	-7.3373454e-07	3.2402157e-05	2.7906866e-05	1.8497793	1.171902e-06	0.56196488	-0.56197373	-0.0080476011	0.0075531789	-0.70278077	-0.70281872	-0.31796681	0.31801096	0.0094701585	-0.16067475	0.00038209102	-0.00017088236	6.6108208e-05	0.00028010937	-0.1603866	0.001349901	0.5619947	-0.5619817	0.0073448534	-0.0078394007	-0.70282574	-0.70279391	-0.31798934	0.31794696	-0.16038726	-0.0013473282	0.00018453973	3.196895e-05	-7.0390864e-05	-0.00028500022	-0.0094659358	-0.16066978	7.3538287e-05	-7.5408735e-06	7.5252423e-06	2.6300315e-06	6.4944061e-06	1.8498	3.5103617e-05	2.8366481e-06	2	2	0	0	-86.000936	R0:S0:1	1.7195378	-67.7376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:32
2x2_2C_8b_C2v_L	5.8078591	0	0	8	0	-0.1026889	-2.8101331	-4.2856852	0.19290372	-3.4470306	-0.014053856	-0.014059085	-3.4469255	0	2.5	10.9772	-2.338376e-06	4.2067468e-06	-6.3351394e-06	-3.9101319e-07	8.5624414e-06	-5.6089061e-07	-0.1468556	-1.7580946e-05	-0.21477035	0.21485224	1.0014103	-0.99910609	2.185138	2.1866784	0.27669208	-0.2767338	-0.1111237	2.1026417	-6.1932763e-05	3.1979374e-05	-0.00012211277	-0.00014437209	2.0997192	-0.015657017	-0.21483707	0.21476395	-0.99924267	1.0015614	2.1865815	2.1850361	0.27672309	-0.27669137	2.0997708	0.015660984	2.9402778e-05	-5.8624998e-05	-0.00014449813	-0.000121615	0.11112108	2.1026036	2.1	1	0.2	6.869886e-06	-1.307592e-05	-5.6220736e-07	3.8019954e-06	-4.8734489e-06	-0.14685331	1.6741566e-07	-5.5328748e-06	2.4555188e-10	-3.8440526e-06	0.54985569	1.2571871	1.8070428	-0.46987134	-0.23990134	0.098082129	0.72523957	1.173475	1.9967125	1.3920354	0.29886056	1.9096106	1.782448	1.7824447	1.909624	1.721144	4.7197845e-06	-6.5547318e-06	8.6761408e-06	2.0763525e-06	-1.7436447e-05	-5.1088031e-06	1.8376458	5.3597744e-05	0.56312443	-0.56317685	-0.0080311237	0.0070254051	-0.70124614	-0.70131409	-0.31904658	0.31909943	0.0083617257	-0.15825033	0.000161845	-8.7454693e-05	0.00032618727	0.0003947974	-0.15801116	0.0011775172	0.56316948	-0.56312302	0.0070870432	-0.0080929097	-0.70131622	-0.70123182	-0.31908736	0.31905199	-0.15803994	-0.0011794343	-8.5334e-05	0.00015709791	0.00039050771	0.00031997577	-0.0083642831	-0.1582309	-7.9902464e-05	1.5250467e-05	-1.2181816e-06	-3.3438632e-06	1.2788201e-05	1.8376362	-2.9809234e-06	8.3375653e-06	2	2	0	0	-86.089877	R0:S0:1	1.721144	-67.8176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:44
2x2_2C_8b_C2v_L	5.8255912	0	0	8	0	-0.10305867	-2.816516	-4.287351	0.1905765	-3.4485494	-0.013596843	-0.013596382	-3.4481326	0	2.5	10.9872	6.5811467e-06	-2.6325741e-05	-1.0368877e-05	-5.5495385e-06	-9.2607626e-06	1.4677387e-06	-0.14629116	-6.6027398e-06	-0.21476877	0.21482009	1.0018477	-0.99979104	2.1843978	2.1857865	0.27569436	-0.27573623	-0.12284961	2.1024176	-0.00011044198	0.00018545205	-0.00024779582	-0.00017276182	2.0987776	-0.018180642	-0.21479641	0.21474067	-1.0002457	1.0023144	2.1854911	2.1841109	0.27572441	-0.2756965	2.0989091	0.018178014	1.0558903e-05	6.9105507e-05	7.509407e-06	-6.594299e-05	0.12284739	2.1022955	2.1	1	0.2	6.8363103e-06	-2.5106315e-05	1.6568452e-05	4.8778465e-06	8.7835506e-06	-0.14629118	3.8337462e-07	-1.4608986e-05	3.9841654e-08	-3.3343043e-06	0.55046779	1.2575445	1.8080122	-0.46785163	-0.23907211	0.09781528	0.7268284	1.1685922	1.9967773	1.3932558	0.3000674	1.9109924	1.785901	1.7858993	1.9109928	1.7227811	-1.3534261e-05	3.1739369e-05	1.1386564e-05	5.8010405e-06	1.7972378e-05	-7.7161884e-06	1.8255028	2.7181236e-07	0.56411604	-0.56414474	-0.0077684308	0.006870298	-0.69970205	-0.69976456	-0.3204125	0.32047211	0.0091059301	-0.15585698	0.00029727891	-0.00050235344	0.00066604614	0.00046080012	-0.15559032	0.001347917	0.56414123	-0.5641036	0.0070750644	-0.0079732696	-0.69975773	-0.6996943	-0.32046739	0.320424	-0.1556027	-0.0013474602	-2.0027483e-05	-0.00018253047	-1.8983156e-05	0.00018196122	-0.0091086721	-0.15585114	-8.1365114e-05	3.1885948e-05	-2.1508225e-05	-1.9764617e-06	-2.6814243e-05	1.8255011	-9.3392203e-06	2.8889602e-05	2	2	0	0	-86.172434	R0:S0:1	1.7227811	-67.8976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:57
2x2_2C_8b_C2v_L	5.8433216	0	0	8	0	-0.10294116	-2.8228603	-4.287934	0.1884371	-3.4500921	-0.013425305	-0.01342155	-3.4501867	0	2.5	10.9972	-1.976398e-06	1.6898969e-05	-9.1966755e-06	-2.3200587e-06	-1.8051867e-05	1.7934563e-06	-0.14578971	-4.7289265e-06	-0.21455483	0.2145915	1.0019632	-1.0013995	2.1837569	2.1841179	0.27472534	-0.27472483	-0.11034843	2.1023491	5.7901189e-06	1.6149574e-06	-6.9266266e-05	-6.475197e-05	2.0995353	-0.015264606	-0.21459417	0.21456542	-1.0015762	1.0021354	2.1839894	2.1836274	0.27470912	-0.274711	2.099505	0.015267424	-8.9449345e-05	9.6448879e-05	2.3205269e-05	2.1415821e-05	0.11035458	2.1023778	2.1	1	0.2	-7.2235706e-07	-3.1187825e-05	-1.6973439e-05	1.3426932e-05	-3.4967358e-06	-0.14579232	-6.2201437e-07	6.4351537e-06	1.0067534e-07	-7.141767e-07	0.55107852	1.2579016	1.8089801	-0.46583284	-0.23824065	0.09754743	0.72843094	1.1629922	1.9968424	1.3944718	0.30180564	1.9123435	1.7892649	1.7892653	1.9123471	1.724432	4.2203951e-06	-2.100574e-05	1.4265392e-05	-3.3266517e-06	3.5344064e-05	-1.321521e-05	1.8136236	1.1559752e-05	0.56495204	-0.56497678	-0.0073677949	0.0071241769	-0.6981065	-0.69812004	-0.32211888	0.32210656	0.0080597166	-0.15352683	-1.3836825e-05	-2.065393e-06	0.00018638387	0.00017291993	-0.15331657	0.0011134308	0.564985	-0.56496524	0.0072013421	-0.0074448869	-0.69811962	-0.69809968	-0.32207796	0.32209199	-0.15332145	-0.0011161688	0.0002437919	-0.00025428493	-6.7611196e-05	-5.2337295e-05	-0.0080572826	-0.15352308	7.9013235e-06	3.7793416e-05	1.9127201e-05	-5.5983706e-06	1.0401181e-06	1.813627	3.0230178e-06	-1.255812e-05	2	2	0	0	-86.255069	R0:S0:1	1.724432	-67.9776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:09
2x2_2C_8b_C2v_L	5.8610059	0	0	8	0	-0.10241817	-2.8292455	-4.2880261	0.18651643	-3.451632	-0.013527339	-0.013533966	-3.451423	0	2.5	11.0072	-1.8121308e-06	-5.1542847e-05	3.4939203e-06	-1.390854e-05	4.8001638e-06	8.9608888e-07	-0.14536914	-4.731084e-06	-0.21426131	0.21432164	1.0031594	-1.0012059	2.1823244	2.183631	0.27370441	-0.27374148	-0.12537457	2.102371	7.390444e-05	-0.0001205347	3.5966163e-05	-5.7562994e-06	2.0986425	-0.017794075	-0.21428962	0.21422853	-1.0018266	1.0037776	2.1832294	2.1819128	0.27372684	-0.27368425	2.0987152	0.017805513	4.34965e-05	-8.8115776e-05	-0.00017255019	-0.00012539917	0.12538027	2.1023101	2.1	1	0.2	6.0338393e-06	1.0773512e-05	2.8736512e-05	-2.4939083e-06	-6.0947312e-06	-0.14536488	1.5446571e-06	1.2073473e-05	6.4958296e-09	-2.8737752e-06	0.55168673	1.2582574	1.8099441	-0.4638194	-0.23740999	0.097279834	0.73002867	1.1568759	1.9969063	1.3957312	0.30386269	1.9136355	1.7924868	1.7924742	1.9136413	1.7260773	3.8465311e-06	6.2318881e-05	-3.7704763e-06	1.1294472e-05	-5.9002832e-06	-1.8890444e-05	1.8021653	8.1774761e-06	0.565733	-0.56577343	-0.0074330683	0.0065931286	-0.69638466	-0.69644686	-0.32392329	0.32397484	0.0090177238	-0.15129038	-0.00019840163	0.00032012534	-0.00010023841	2.0909239e-05	-0.15101954	0.0012770584	0.56576367	-0.56572889	0.0068642812	-0.0077041331	-0.69643702	-0.69636678	-0.32396316	0.32391129	-0.15103881	-0.0012847148	-0.00011568445	0.00023600378	0.00045547186	0.00033751784	-0.0090275792	-0.15128165	-7.399101e-05	-1.3297083e-05	-3.878746e-05	1.6198681e-06	1.0346685e-05	1.8021194	-2.0862169e-05	-2.046541e-05	2	2	0	0	-86.336075	R0:S0:1	1.7260773	-68.0576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:19
2x2_2C_8b_C2v_L	5.8787919	0	0	8	0	-0.10166224	-2.8356678	-4.2883894	0.18491286	-3.453258	-0.013876192	-0.013878684	-3.4531375	0	2.5	11.0172	-7.1637704e-07	1.8021455e-05	-7.4418214e-06	5.0585629e-06	7.9473781e-06	-6.5865982e-07	-0.1450564	-6.3897302e-06	-0.21399575	0.21405934	1.00371	-1.0017588	2.1814666	2.1827556	0.27272342	-0.27274587	-0.10961986	2.102551	5.8046555e-05	-0.00016473953	3.8271395e-05	-6.7573548e-05	2.0997095	-0.015560933	-0.21400815	0.2139497	-1.0027255	1.0046883	2.1821198	2.1808218	0.27272412	-0.27268904	2.0997509	0.015567246	-0.00011187449	6.8064543e-06	-0.00012009233	-8.5640451e-06	0.10962574	2.1025119	2.1	1	0.2	1.3518724e-07	-1.6338427e-05	-1.3580521e-05	7.1381031e-06	-1.8586446e-05	-0.14505495	-5.9387135e-07	-5.9508003e-06	2.5376712e-07	-2.7327368e-06	0.55229718	1.2586144	1.8109116	-0.46179364	-0.23657384	0.097009045	0.73159868	1.1505892	1.9969692	1.3971088	0.30585886	1.9148709	1.7955262	1.79552	1.9148766	1.7276934	1.4907244e-06	-2.0407414e-05	1.1843338e-05	-7.1795077e-06	-1.2117162e-05	5.1021448e-06	1.79126	1.9072236e-05	0.566579	-0.56661706	-0.007226892	0.0063801383	-0.69457752	-0.6946308	-0.32581772	0.32584378	0.0077743964	-0.14917107	-0.0001493958	0.00043557084	-0.00010283487	0.00017757304	-0.14895913	0.0011023041	0.56660338	-0.56657427	0.0068045427	-0.00765138	-0.69460991	-0.69455597	-0.32583105	0.32578963	-0.1489754	-0.0011061315	0.00029900576	-1.5084091e-05	0.00031196398	2.9470177e-05	-0.0077801814	-0.14916348	-5.6332936e-07	1.9465944e-05	1.9270215e-05	-4.0318651e-06	4.4183265e-05	1.7912363	3.0148449e-06	1.5575574e-05	2	2	0	0	-86.4201	R0:S0:1	1.7276934	-68.1376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:31
2x2_2C_8b_C2v_L	5.8967959	0	0	8	0	-0.10072319	-2.8424079	-4.2885982	0.18379676	-3.4555895	-0.014376152	-0.014372987	-3.4553908	0	2.5	11.0272	-3.3953515e-07	3.8427244e-05	2.782063e-05	6.2057385e-06	8.8138732e-06	-4.8084684e-07	-0.14486915	-8.1130701e-06	-0.21374272	0.2137825	1.004715	-1.003207	2.1803402	2.1813374	0.27178037	-0.27179673	-0.12368089	2.1029261	-1.2228373e-05	-2.8856189e-05	-9.7905314e-05	-0.00013063298	2.0993026	-0.018895886	-0.21377372	0.21373103	-1.0032505	1.0047501	2.1813175	2.1803227	0.27179918	-0.27177572	2.0993697	0.018893766	-1.4517209e-05	-2.6063836e-05	-0.00015288338	-0.00011876842	0.1236726	2.1028661	2.1	1	0.2	9.7999265e-06	5.0591375e-05	-2.1795128e-05	-1.0219336e-05	-6.8143478e-06	-0.14487148	7.0690781e-07	-1.179381e-05	1.4893701e-08	-1.9563414e-06	0.55291409	1.2589749	1.811889	-0.45974234	-0.23572675	0.09673566	0.73313528	1.144331	1.9970307	1.3985588	0.30762684	1.9160458	1.7983667	1.7983713	1.9160482	1.7292744	6.299931e-07	-4.875791e-05	-3.5200554e-05	-4.7118697e-06	-1.6331523e-05	1.0298619e-05	1.7810755	8.6294014e-06	0.56750483	-0.56752809	-0.0072025889	0.0065533394	-0.69266336	-0.69270777	-0.32764261	0.32766243	0.0086560695	-0.14716944	2.2912064e-05	7.6929132e-05	0.000256882	0.000351156	-0.14691031	0.0013246336	0.56752494	-0.56750017	0.0065700853	-0.0072192325	-0.69270147	-0.69266701	-0.32767333	0.32764087	-0.14691983	-0.0013199955	2.7904546e-05	6.9359339e-05	0.00039821072	0.00030033301	-0.0086541424	-0.14716405	-0.0001211108	-6.1823335e-05	2.5882248e-05	9.9362136e-06	1.3392964e-05	1.7810983	4.6793185e-06	2.2174545e-05	2	2	0	0	-86.50797	R0:S0:1	1.7292744	-68.2176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:47
2x2_2C_8b_C2v_L	5.91487	0	0	8	0	-0.099845725	-2.8490035	-4.2904615	0.18313605	-3.4583501	-0.014977571	-0.014974854	-3.4580667	0	2.5	11.0372	1.3564854e-06	2.2559373e-05	8.6328648e-06	1.0708142e-05	-6.8230973e-06	8.5709188e-07	-0.14481322	5.6579719e-06	-0.2136736	0.2137529	1.0060771	-1.0028813	2.1793944	2.181525	0.270897	-0.27094861	-0.10860565	2.1035437	-0.00010417561	-4.2778204e-05	4.4619957e-05	-9.9265167e-05	2.1006969	-0.014654427	-0.21374562	0.21365246	-1.0033417	1.0065319	2.1812081	2.1791013	0.27092348	-0.27088286	2.1007871	0.01464711	-5.6091564e-05	-9.5595234e-05	-0.00010120538	5.313424e-05	0.10859724	2.1034571	2.1	1	0.2	6.2275559e-06	1.2004967e-05	-5.7986568e-06	5.3947258e-07	-3.9130403e-06	-0.14481623	2.3226415e-06	1.801815e-06	8.4219058e-09	-3.989646e-06	0.55353275	1.2593356	1.8128684	-0.45768164	-0.23487647	0.096461546	0.73459982	1.1385577	1.9970891	1.4001944	0.30874798	1.9171416	1.8009949	1.8010034	1.9171475	1.7307802	-2.8528822e-06	-2.7813151e-05	-9.3426307e-06	-3.7041294e-06	1.6202237e-05	3.157487e-06	1.7716945	-1.0604782e-05	0.56864038	-0.56867925	-0.0073491786	0.0059768244	-0.69063266	-0.69072822	-0.329233	0.32929543	0.0075031031	-0.14531576	0.00026687077	0.00011726573	-0.00011745204	0.00026821838	-0.1451114	0.0010163934	0.56869408	-0.56863352	0.0061759164	-0.0075481343	-0.69070861	-0.69063465	-0.32927027	0.32921054	-0.14512904	-0.0010077521	0.00013737848	0.00024902985	0.00025065468	-0.00013486238	-0.0075013722	-0.14530315	-7.5558225e-05	-1.497891e-05	9.7501527e-06	1.9167177e-06	3.5435561e-06	1.7717291	-1.2287919e-05	-2.8526702e-06	2	2	0	0	-86.602184	R0:S0:1	1.7307802	-68.2976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:00
2x2_2C_8b_C2v_L	5.9336083	0	0	8	0	-0.099107547	-2.8565889	-4.292749	0.18308926	-3.4615581	-0.015547043	-0.015544164	-3.4611938	0	2.5	11.0472	7.3030773e-07	-4.5173073e-06	-8.9472518e-06	-4.7435813e-06	-9.3794937e-06	-9.0163349e-07	-0.14488036	-5.4272272e-06	-0.21377066	0.21381906	1.0065515	-1.0044021	2.1792593	2.180702	0.27014781	-0.2701974	-0.12561513	2.1041335	1.1819857e-05	-4.4274723e-05	-5.4499487e-07	-3.3460764e-05	2.1003983	-0.022939214	-0.21382246	0.2137689	-1.0045943	1.0067619	2.18056	2.1791193	0.27019424	-0.27014179	2.1005007	0.022933942	4.5867208e-05	-7.9655531e-05	-0.00012864798	-9.5452426e-05	0.1256076	2.1040264	2.1	1	0.2	1.273682e-05	-1.9490995e-05	7.7285301e-07	8.4628353e-06	-7.4807256e-06	-0.14488217	3.9048695e-07	2.4366801e-05	-1.9637475e-08	-2.5482441e-06	0.55417292	1.259708	1.8138809	-0.45554252	-0.23399653	0.096176393	0.73600735	1.1334308	1.997146	1.4019035	0.30911735	1.918172	1.8034212	1.8034251	1.9181708	1.7322266	-1.4254e-06	4.3652433e-06	1.4465093e-05	2.9645007e-06	1.9578831e-05	1.5971153e-05	1.7631087	1.1614991e-05	0.5699975	-0.57001668	-0.0070614114	0.0061393755	-0.6885781	-0.6886421	-0.33052776	0.33059819	0.0085710841	-0.14358509	-3.0314864e-05	0.00011430922	1.33069e-06	8.8402937e-05	-0.14332984	0.0015682438	0.57002038	-0.5699976	0.0062266495	-0.0071488351	-0.68863459	-0.68857839	-0.33059144	0.33051555	-0.14333431	-0.0015621376	-0.00011818262	0.00020510988	0.00032364695	0.00024353034	-0.0085720444	-0.14357946	-0.0001601366	2.2708535e-05	-3.6832175e-06	-5.8865069e-06	2.4349885e-05	1.763127	-6.2446276e-07	-4.8272076e-05	2	2	0	0	-86.701938	R0:S0:1	1.7322266	-68.3776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:10
