model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.8245299	0	0	12.5	0	-0.68203125	-6.9919239	-8.258094	0.86536557	-6.9141404	-0.88858388	-0.88881803	-9.9787316	0	2.5	12.88	-0.091690456	-2.0669666e-06	-5.748119e-05	-2.3903469e-08	-0.00047544404	0.22404494	-2.9295626e-05	-9.2868657e-06	-0.00012403141	6.5094844e-05	2.8245241	1.6539858	-0.20272002	2.302174	0.078394867	-0.40322585	-0.001553779	2.4747684	-4.4570388e-05	0.00020520118	-0.0002312995	3.7650719e-05	3.2558267	-0.0011067959	-9.6079773e-05	0.00015431435	1.6604063	2.8250745	2.2966595	-0.19329793	0.40306144	-0.078671456	2.474767	0.0010011049	0.00016970078	-3.401589e-05	4.4873206e-05	-0.00027314649	0.0017545262	3.2558342	2.1	1	0.2	0.00014925561	-0.00011986495	4.9555073e-06	9.9294054e-07	5.1627175e-06	2.8346287e-05	0.22407925	0.00057630252	5.7752988e-08	0.2540218	0.39180723	1.2747928	1.6666001	-0.53074397	-0.14347292	0.062815845	0.17488375	1.9996476	1.5961031	1.9945706	0.010064352	1.993383	1.9959004	1.9958993	1.7192631	1.1695158	0.065923633	6.3696679e-06	4.0832524e-05	-2.1215447e-07	0.00025680041	-0.23542053	3.4406613e-05	2.155469e-06	0.00020977612	-4.1852237e-05	-1.0976824	-0.17426269	-0.038522364	-0.027083389	0.035288942	0.17455801	0.00062931146	-0.022927434	7.6952279e-05	-1.0212366e-05	0.00039884318	-2.151209e-07	-0.96838287	1.0731501e-05	3.6842276e-05	-0.00024896905	-0.17433101	-1.0975554	-0.026576498	-0.041714977	-0.17450949	-0.03527153	-0.02292624	-0.00040676243	-9.628706e-06	5.5377905e-05	-4.1334384e-07	0.00047335845	-1.8830244e-05	-0.96838367	-0.00010545305	2.9138865e-05	-4.3313207e-06	-3.4536413e-06	-4.2517227e-06	-3.4268258e-05	-0.23544963	-0.00021870244	2	2	0	0	-128.53398	R0:S0:1	1.1695158	-83.04	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:06
model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.8245306	0	0	12.5	0	-0.68233739	-6.9919398	-8.2582902	0.86534213	-6.9140329	-0.88851713	-0.88872523	-9.978697	0	2.5	12.88	-0.091704756	3.6970799e-06	-2.6126966e-05	-9.9844218e-06	-0.00050985571	0.22403008	-3.5886409e-05	-7.2710659e-06	-6.0726508e-05	4.4322081e-05	2.8245278	1.6539882	-0.2027264	2.3021994	0.078393191	-0.40322669	-0.0015253779	2.4747477	-5.0799465e-05	0.00021012109	-0.00025521421	3.2146425e-05	3.2558153	-0.0011141899	-3.1926006e-05	0.00012796404	1.6604194	2.8250799	2.2966812	-0.19329603	0.40305694	-0.078693248	2.4747393	0.0010015524	0.00020949506	-3.8853655e-05	3.367218e-05	-0.00028368705	0.0017253154	3.2558202	2.1	1	0.2	0.00016046971	-7.2347034e-05	-3.354192e-06	5.7237089e-07	1.2385867e-07	3.079384e-05	0.22406859	0.00061127953	5.5274017e-08	0.2540217	0.39180721	1.2747929	1.6666001	-0.53074392	-0.14347286	0.062815821	0.17488373	1.9996475	1.5961034	1.9945706	0.010064152	1.993383	1.9959009	1.9958996	1.7192634	1.1695159	0.06593143	-7.5464437e-07	1.8030388e-05	1.9978549e-05	0.00027520352	-0.23540713	4.0999928e-05	1.4646027e-06	9.9083971e-05	-3.3918763e-05	-1.0976819	-0.17426285	-0.038520851	-0.027083424	0.035289017	0.17455663	0.00061838994	-0.022927396	8.6763534e-05	-1.0773835e-05	0.00044008524	1.0608239e-07	-0.96838255	1.1349146e-05	1.686154e-05	-0.000203799	-0.17433178	-1.0975549	-0.026576277	-0.041715889	-0.17450819	-0.035269323	-0.022926267	-0.00040634384	-1.1138604e-05	6.3994569e-05	-1.7127649e-08	0.0004914753	-1.8035777e-05	-0.96838303	-0.00011346242	1.5125779e-05	2.589268e-06	-1.1283383e-06	-7.2975191e-07	-3.6847748e-05	-0.23544207	-0.00023301171	2	2	0	0	-128.5344	R0:S0:1	1.1695159	-83.04	uncorrelated	2	817c5bc	v2.2.6	YY	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:09
2x2_2C_8b_C2v_L	5.8247135	0	0	12.5	0	-0.67394798	-7.0002028	-8.2555572	0.85428926	-6.9050154	-0.87676672	-0.87655651	-10.011125	0	2.5	12.89	-0.091329888	-1.3616322e-06	6.9873185e-06	2.0601486e-05	0.00011957844	0.2236779	-5.9730443e-06	-7.4295333e-06	-4.7044499e-05	3.7555822e-05	2.8244209	1.651696	-0.19862471	2.301925	0.078563559	-0.40287914	-0.00067814891	2.4713471	-8.5441384e-06	-5.0874643e-05	5.5954842e-05	-9.3537883e-06	3.2590774	8.2145121e-06	3.2531248e-05	-6.9924627e-05	1.6574842	2.8249	2.2969586	-0.19013026	0.40269271	-0.078887678	2.4713497	-2.5047576e-05	-5.0445576e-05	2.1528963e-05	1.7683514e-05	3.5294016e-05	0.00074654309	3.2590797	2.1	1	0.2	0.00020404323	1.490963e-05	7.8012527e-06	-3.4941035e-06	-6.7945169e-06	4.3393627e-06	0.22366477	-0.00013630195	6.9302701e-08	0.25406996	0.39180325	1.2747965	1.6665997	-0.53072437	-0.14346096	0.062810606	0.17477473	1.9996505	1.5961113	1.9945394	0.010041184	1.9933925	1.9959141	1.995914	1.7197421	1.169413	0.06565511	-4.4964174e-06	-4.8481139e-06	-4.0944358e-05	-6.5361188e-05	-0.23495354	6.8328555e-06	-1.4072558e-06	6.4322067e-05	1.4134563e-05	-1.0977539	-0.17409793	-0.039806163	-0.027178749	0.035204468	0.17436948	0.00027724601	-0.022874296	1.7247289e-05	2.6224225e-06	-0.00010079877	5.4688556e-07	-0.96774034	1.7426339e-06	8.9436723e-06	9.8173107e-05	-0.17416005	-1.0976352	-0.026721606	-0.042688056	-0.17431648	-0.035184321	-0.022873324	1.2131443e-05	2.3435891e-06	-3.9531976e-05	-8.3297774e-07	-6.1206244e-05	-6.2490435e-06	-0.96774028	-0.0001450657	-2.7701512e-06	-5.9374178e-06	7.4580442e-06	4.0212419e-06	-5.886778e-06	-0.23495426	5.0262368e-05	2	2	0	0	-128.56718	R0:S0:1	1.169413	-83.12	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:35
2x2_2C_8b_C2v_L	5.8240939	0	0	12.5	0	-0.65576864	-6.96852	-8.2573997	0.88016026	-6.9178547	-0.89785766	-0.89838602	-9.9333613	0	2.5	12.87	-0.087091136	6.6613779e-07	-2.675397e-05	-6.7320418e-06	-9.3285673e-06	0.22398985	-0.0002747193	-2.005928e-05	7.0729484e-05	4.2471215e-05	2.823564	1.6176703	-0.16599673	2.3333075	0.079906665	-0.40575349	-0.013529273	2.4770436	-1.8346876e-05	-2.6495321e-06	3.2714816e-05	1.5240157e-06	3.2501901	-0.011905157	-8.8810319e-05	2.9444458e-06	1.6335091	2.8246177	2.3200632	-0.14287744	0.40530043	-0.0807825	2.4770171	0.010660644	2.3625315e-05	2.1118991e-06	3.2149826e-05	-2.208715e-05	0.01514491	3.2502093	2.1	1	0.2	0.00046678441	-2.6739974e-05	-4.04839e-06	1.6871901e-05	-1.121726e-05	0.00026748096	0.22409589	1.0959652e-05	-4.2605396e-08	0.25390373	0.3918157	1.2747847	1.6666004	-0.53079157	-0.14350036	0.06282793	0.17516395	1.9996777	1.5963322	1.9939138	0.01016328	1.9933382	1.9958929	1.995889	1.7185743	1.1697844	0.062948305	3.4998983e-06	1.9046261e-05	1.277281e-05	5.31297e-06	-0.23568367	0.00032434388	1.1837116e-05	-8.6261269e-05	-4.1441846e-06	-1.0973909	-0.17426984	-0.051119369	-0.029970335	0.035350458	0.17547242	0.0054753728	-0.023071161	3.1283502e-05	2.6509216e-07	-5.5910368e-05	-1.4005185e-07	-0.96926268	0.00012519403	-1.0152631e-05	-1.5518306e-05	-0.1744536	-1.0969675	-0.028728889	-0.058932814	-0.17535202	-0.035290791	-0.02306812	-0.0043124374	-1.0204713e-06	-4.9938193e-06	-9.5503252e-07	3.8737816e-05	-0.00015674008	-0.96926696	-0.00033340675	7.2292069e-06	3.0478653e-06	-3.4521438e-05	6.6165015e-06	-0.0003200169	-0.23579204	-3.2855947e-06	2	2	0	0	-128.34561	R0:S0:1	1.1697844	-82.96	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@08:51
2x2_2C_8b_C2v_L	5.8249664	0	0	12.5	0	-0.67447066	-7.0129755	-8.2519757	0.8431341	-6.9027665	-0.86777099	-0.86714694	-10.071013	0	2.5	12.9	-0.09175528	-1.5952695e-05	1.5801777e-05	2.8600261e-05	0.0001073686	0.22397188	-5.4197529e-05	-3.8036779e-05	-0.00016412889	-0.00011492763	2.8253229	1.6440715	-0.19364766	2.3065656	0.078809798	-0.40260549	-0.0021731066	2.4694511	1.8120884e-05	-3.605805e-05	0.00012786113	-4.5057259e-05	3.2671151	-0.0028339599	0.00012092529	-0.00010109666	1.6546316	2.8261785	2.2975829	-0.17827442	0.40236969	-0.079203975	2.4694417	0.0024766675	-3.966715e-05	5.304959e-05	1.0516259e-05	9.8587278e-06	0.0023994549	3.2671185	2.1	1	0.2	0.00020084749	4.0237615e-05	1.908777e-05	-3.5865513e-05	-1.1264091e-05	4.697578e-05	0.22388303	-0.00015528176	-1.4767779e-08	0.25414311	0.39179728	1.2748001	1.6665974	-0.53069467	-0.14344675	0.062804069	0.17450795	1.9996486	1.5963198	1.9944495	0.010009991	1.9934082	1.9959135	1.9959158	1.7207052	1.1691463	0.065863917	9.3500909e-06	-1.0490576e-05	-5.656479e-05	-5.6078783e-05	-0.23490185	6.3522802e-05	1.9394792e-05	0.00022270974	3.3509681e-05	-1.0977174	-0.17376655	-0.041355449	-0.027710106	0.035086834	0.17413741	0.00088804094	-0.022805024	-2.6073472e-05	3.1615425e-06	-0.00022756734	7.1106062e-07	-0.96641826	3.1793358e-05	3.0246215e-05	0.0001833127	-0.1738825	-1.0974911	-0.026882925	-0.046577781	-0.17406588	-0.03506143	-0.022803272	-0.0010061547	2.0098201e-06	-9.4491161e-05	-7.5752048e-07	-1.5427287e-05	-2.2129445e-05	-0.96641829	-0.0001409499	-1.0965622e-05	-1.4899851e-05	7.1815508e-05	5.358887e-06	-5.8126747e-05	-0.23483502	6.0037352e-05	2	2	0	0	-128.70709	R0:S0:1	1.1691463	-83.2	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@09:09
2x2_2C_8b_C2v_L	5.8239025	0	0	12.5	0	-0.67108845	-6.9570919	-8.2344997	0.88862262	-6.9244156	-0.90876367	-0.90945966	-9.8834375	0	2.5	12.86	-0.087001729	-6.3440721e-06	-5.0627462e-05	-4.85189e-05	0.00014112598	0.22402062	0.00016798448	-1.9945982e-05	-3.7481087e-05	-4.3217983e-05	2.824211	1.6209701	-0.14586096	2.3283824	0.080653139	-0.40511232	0.0069808147	2.4798445	2.7006919e-05	-3.2064976e-05	0.00013519016	-2.2600877e-05	3.2439072	0.0097863046	-0.00020155677	0.0001875836	1.6195866	2.8241243	2.3295275	-0.14788588	0.40515162	-0.080567393	2.4798489	-0.0087551857	-7.0588577e-05	4.5200155e-05	-5.0843948e-06	7.8804471e-05	-0.0077206472	3.2439009	2.1	1	0.2	-4.7703006e-05	-0.00011093224	-2.8291212e-05	7.5792649e-06	3.159249e-06	-0.00016902407	0.22414987	-0.00019625043	-6.1592162e-08	0.25385739	0.3918198	1.2747821	1.6666019	-0.53081436	-0.14351082	0.0628328	0.17538002	1.9996785	1.5964006	1.9937815	0.010156468	1.9933373	1.9958865	1.9958824	1.7177667	1.1700012	0.062861885	1.2882701e-05	3.7527884e-05	9.3765392e-05	-7.4160103e-05	-0.23595094	-0.00020078586	1.1743846e-05	0.00010374304	-4.1779179e-05	-1.0970135	-0.17446707	-0.057987959	-0.029765389	0.035293867	0.17532302	-0.0028196535	-0.02310651	-4.4129256e-05	2.8651322e-06	-0.00022830923	-1.8910233e-07	-0.97038084	-0.00010281483	2.4157893e-05	-0.00027235478	-0.17445096	-1.0970523	-0.029874096	-0.057303216	-0.17533222	-0.035300144	-0.023106898	0.0035332874	3.7352845e-06	-7.386507e-05	-4.263524e-07	-0.00013104199	7.8827882e-05	-0.97037897	3.4179671e-05	3.358044e-05	2.236378e-05	-1.9031156e-05	-2.3376143e-06	0.00020204461	-0.23606725	7.924493e-05	2	2	0	0	-128.22362	R0:S0:1	1.1700012	-82.88	uncorrelated	2	817c5bc	v2.2.6	YY	7	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@09:35
2x2_2C_8b_C2v_L	5.8251183	0	0	12.5	0	-0.66264373	-7.0225893	-8.2610178	0.833576	-6.8941026	-0.85377243	-0.856562	-10.105946	0	2.5	12.91	-0.091373796	-3.2753609e-06	2.5420381e-05	1.100018e-05	-8.7775463e-05	0.2232782	-8.1702558e-07	-1.716936e-05	-2.7638011e-05	-9.3823189e-05	2.8257469	1.6452967	-0.18469243	2.3053653	0.079012093	-0.40274049	-0.0048818644	2.4661172	-5.6866033e-06	1.4959219e-05	9.6474551e-06	-1.0756632e-05	3.2707292	0.0057329636	0.00011515197	-6.7409112e-05	1.6484377	2.8259891	2.3026941	-0.18006643	0.40258676	-0.079322052	2.4661136	-0.004936934	6.707995e-05	3.1009739e-05	1.2861737e-05	-4.533176e-05	0.0056720957	3.2707351	2.1	1	0.2	0.00020803984	5.9953135e-05	7.230444e-07	-2.726271e-05	-1.5808616e-05	4.3265208e-06	0.22382035	8.4034359e-05	1.0847223e-07	0.25417791	0.39179382	1.2748027	1.6665965	-0.53067762	-0.14343752	0.062799908	0.17437726	1.9996514	1.5963698	1.9944136	0.010008377	1.9934103	1.9959376	1.9959193	1.7212336	1.1690182	0.065602066	-1.3156494e-06	-1.8003772e-05	-2.1977547e-05	4.9416604e-05	-0.23413355	5.5192475e-07	2.4818351e-06	1.5271774e-05	2.4045907e-05	-1.0976475	-0.17366826	-0.044341356	-0.027565122	0.035050031	0.17412504	0.0019929061	-0.022773224	1.4769741e-05	-3.3244066e-07	-1.8639867e-05	3.2581294e-07	-0.96568699	-5.9982246e-05	-2.2555269e-06	0.00012782844	-0.17370283	-1.097577	-0.027316936	-0.045912007	-0.1740875	-0.035029254	-0.022772543	0.0020151796	-2.8527747e-06	-5.7355421e-05	-9.1463923e-07	8.5889078e-05	-5.9183334e-05	-0.96568759	-0.00014864921	-1.9443135e-05	-2.4210747e-07	5.48732e-05	8.7434606e-06	-4.6748521e-06	-0.23465005	-2.9626602e-05	2	2	0	0	-128.76395	R0:S0:1	1.1690182	-83.28	uncorrelated	2	817c5bc	v2.2.6	YY	5	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@09:37
2x2_2C_8b_C2v_L	5.8253327	0	0	12.5	0	-0.6481379	-7.0309427	-8.2638187	0.82350454	-6.8895998	-0.84507968	-0.84509688	-10.161293	0	2.5	12.92	-0.090480781	-1.6325136e-06	1.9254404e-05	-2.3668221e-05	0.00013185627	0.22362414	5.4455205e-05	-1.2749455e-05	4.1534209e-05	-9.2056567e-05	2.8254596	1.6381697	-0.18268205	2.3100658	0.079507767	-0.4027865	0.0022017073	2.4637557	7.4050347e-06	-6.1361491e-05	0.00011110155	-1.6123247e-05	3.2779065	0.0039226211	-3.2720084e-06	5.7074403e-05	1.6469733	2.8261565	2.3026486	-0.16999304	0.40272075	-0.079535706	2.4637481	-0.0034686071	-2.2263356e-05	2.8519301e-05	-1.860304e-06	7.0173814e-05	-0.0024875661	3.2778997	2.1	1	0.2	-6.4486634e-05	1.7770579e-05	-9.6759191e-06	-1.2077377e-05	-1.328285e-05	-6.6537238e-05	0.22364554	-0.00017205206	1.3592047e-08	0.25423403	0.39178902	1.2748059	1.6665949	-0.53065276	-0.14342524	0.062794289	0.17416269	1.9996579	1.5964232	1.9943456	0.0099963997	1.9934205	1.9959324	1.9959312	1.7221164	1.1688049	0.064993085	7.2863153e-06	-1.3125652e-05	4.8428695e-05	-6.9272892e-05	-0.2341991	-6.8194904e-05	3.2970432e-06	-6.5091478e-05	-7.1324356e-06	-1.0977472	-0.17341177	-0.04491755	-0.028024799	0.034955892	0.17404759	-0.00090064524	-0.022724287	-1.076646e-05	3.7531306e-06	-0.00020224392	-9.0999469e-08	-0.96446264	-3.955768e-05	-1.0276352e-05	-6.7618814e-05	-0.17351015	-1.0975496	-0.027342344	-0.049231367	-0.17401372	-0.034955201	-0.022722998	0.0014205324	1.8979118e-06	-5.2139894e-05	-6.9645727e-07	-0.00012354459	2.6170157e-05	-0.96446121	4.9323161e-05	-4.1627715e-06	7.2898206e-06	2.3363592e-05	7.4591144e-06	7.8582082e-05	-0.23422953	6.7119744e-05	2	2	0	0	-128.85959	R0:S0:1	1.1688049	-83.36	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@10:11
2x2_2C_8b_C2v_L	5.8235723	0	0	12.5	0	-0.66354443	-6.9452413	-8.2535025	0.90321304	-6.9254811	-0.91771884	-0.91852641	-9.8382571	0	2.5	12.85	-0.086034824	-7.1563915e-06	4.1368652e-05	-3.1353457e-05	-1.8142994e-05	0.22389718	-1.0896253e-05	-1.4080679e-06	6.6287245e-05	-0.00014646326	2.8234464	1.6021467	-0.15338679	2.3486564	0.080238118	-0.40717234	-0.00059002336	2.481623	6.4039398e-06	1.1751647e-05	-1.1501892e-05	2.2456442e-05	3.2382527	0.0010839026	3.2764196e-06	-2.6601866e-05	1.6243295	2.8247358	2.3302554	-0.12107617	0.40646027	-0.081560615	2.4816165	-0.00093196328	-3.8128108e-06	-1.5363275e-05	1.0793996e-05	-1.8806779e-05	0.00071545987	3.2382465	2.1	1	0.2	0.0007498162	6.7307756e-05	-1.9313409e-05	-1.5232172e-05	5.8843304e-06	-1.4790288e-05	0.22403194	3.8707359e-05	-7.5926535e-08	0.25376099	0.39182656	1.2747757	1.6666022	-0.53084991	-0.14353203	0.06284207	0.17557346	1.9996837	1.5965122	1.9935803	0.010235789	1.9933105	1.9958831	1.9958791	1.7170702	1.1701842	0.06230489	9.4561544e-06	-2.9887332e-05	6.0483363e-05	9.8280021e-06	-0.23609958	8.154612e-06	5.1773566e-06	-0.00010053026	1.7435342e-05	-1.0970702	-0.17453886	-0.055601394	-0.031357719	0.035499472	0.17611211	0.00023511271	-0.023223151	-1.2165059e-05	-5.5545408e-07	2.0481723e-05	-8.8736628e-07	-0.97128807	-1.3462882e-05	-1.6323864e-05	7.4494846e-05	-0.17480589	-1.0964127	-0.029621385	-0.066497329	-0.17591782	-0.035413736	-0.023219794	0.00037327651	-7.4515511e-08	2.7270911e-05	3.5366202e-08	3.103045e-05	-9.962479e-06	-0.97128503	-0.00053760783	-2.033995e-05	1.5488827e-05	3.0410395e-05	-3.8693725e-06	1.3637276e-05	-0.23621451	-1.5183799e-05	2	2	0	0	-128.12983	R0:S0:1	1.1701842	-82.8	uncorrelated	2	817c5bc	v2.2.6	YY	6	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2023-10-23@10:12
