model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	5.805637	0	0	7.5	0	-0.099290462	-2.7613103	-4.063525	0.18653062	-3.3026098	-0.016634095	-0.01662991	-3.3030097	0	2.5	10.7372	3.8687543e-06	-7.5218755e-06	-7.0359376e-06	4.2451539e-06	-1.0208869e-05	-1.6267294e-06	-0.14968259	1.3145831e-06	-0.22121846	0.22127733	1.0115365	-1.0096982	2.1762315	2.1774422	0.28306232	-0.28310048	-0.13288615	2.1022039	-0.00037354433	0.0003237489	-0.00030190329	-0.0003563244	2.0982354	-0.020396341	-0.22121777	0.22116126	-1.0112617	1.0131072	2.1764109	2.1752083	0.28305857	-0.28302218	2.0981185	0.020390638	3.1881461e-05	-7.4986548e-05	-5.6151916e-05	-6.9344798e-06	0.13289113	2.1023347	2.1	1	0.2	4.7621549e-05	-2.0467079e-05	4.2368808e-06	4.368538e-06	7.3617897e-06	-0.14967768	-3.0043124e-06	-2.0269636e-05	1.2434995e-08	-2.0528632e-06	0.5575212	1.2549216	1.8124428	-0.46356257	-0.24900744	0.10198561	0.74695351	1.1253148	1.9976436	1.3696866	0.31567386	1.9147806	1.8047942	1.8047864	1.9147953	1.7429229	-8.2185661e-06	1.2682665e-05	7.5407562e-06	-4.2632157e-06	1.0162287e-05	-6.2935608e-07	1.7363721	-2.5694403e-05	0.55994805	-0.55997318	-0.0054787246	0.0046992535	-0.69570715	-0.6957612	-0.33241434	0.33245424	0.0089905172	-0.14227136	0.00089878848	-0.00078174045	0.00073303896	0.00085019588	-0.14197732	0.0013766767	0.55996584	-0.55993715	0.0053704182	-0.0061499742	-0.69572702	-0.6956799	-0.33241946	0.33237451	-0.14200064	-0.0013835004	-6.8045987e-05	0.00018776581	0.00013922078	1.6367912e-05	-0.0089953086	-0.14226236	-0.00057495599	2.5461261e-05	-2.2864798e-07	-3.881576e-06	-6.2961244e-07	1.7363353	7.4783355e-06	2.7297021e-05	2	2	0	0	-84.957454	R0:S0:1	1.7429229	-65.8976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@11:05
2x2_2C_8b_C2v_L	5.8248411	0	0	7.5	0	-0.098392452	-2.7692376	-4.066506	0.18648292	-3.3064933	-0.01733221	-0.01733804	-3.3067834	0	2.5	10.7472	-2.4655359e-06	1.0653599e-05	1.1135068e-06	6.1462886e-07	-4.821122e-05	-1.6281171e-06	-0.14981884	-1.2884083e-05	-0.22128371	0.22137121	1.0136067	-1.0115161	2.1753941	2.1767411	0.28222072	-0.28223188	-0.12959472	2.1032192	0.00010927201	9.3932934e-05	-0.0001757275	2.0297072e-05	2.099442	-0.024070668	-0.22135874	0.22128813	-1.0111652	1.0132471	2.1769815	2.17563	0.28223066	-0.28221106	2.0993418	0.024055507	-6.6288016e-05	0.00027047529	0.00017782792	-3.3161149e-05	0.12960864	2.1033103	2.1	1	0.2	-6.0107622e-07	9.3493612e-06	-2.7417016e-06	-3.6258899e-06	-4.151324e-06	-0.14981921	-4.1516195e-07	1.2511188e-05	-9.9089074e-09	-1.8363272e-06	0.55813175	1.2553159	1.8134476	-0.46140107	-0.24807091	0.10168558	0.74821999	1.1202392	1.9976873	1.3715424	0.31603626	1.9157841	1.8069943	1.8070006	1.9157939	1.7442284	5.4045256e-06	-1.5840019e-05	-1.5164854e-06	2.5683014e-06	9.9723598e-05	4.6852069e-05	1.7285607	2.1455481e-05	0.56119223	-0.56124677	-0.0058526106	0.0049707207	-0.69357456	-0.69362558	-0.33364913	0.33364502	0.0086671763	-0.14069757	-0.0002682989	-0.000222306	0.00042902002	-5.4517796e-05	-0.14041836	0.0016149021	0.5612423	-0.56120063	0.0048169704	-0.0056987863	-0.69362973	-0.69357689	-0.33365282	0.3336419	-0.14042744	-0.0016043457	0.00015709463	-0.00063349107	-0.0004199829	6.7855529e-05	-0.0086702666	-0.14068495	2.5461665e-06	-1.1752775e-05	5.9129527e-07	8.9948996e-07	1.8554725e-05	1.7285806	9.274145e-06	-1.9875411e-05	2	2	0	0	-85.063155	R0:S0:1	1.7442284	-65.9776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@11:14
2x2_2C_8b_C2v_L	5.8441443	0	0	7.5	0	-0.097996608	-2.7764309	-4.0712008	0.18690524	-3.3107958	-0.017773197	-0.017778009	-3.3109727	0	2.5	10.7572	-1.3019211e-06	-1.9251622e-05	-1.0305626e-05	-6.9045461e-06	8.7071341e-06	1.4473633e-06	-0.15000005	-1.5078906e-06	-0.22160555	0.22165781	1.0131367	-1.0116097	2.1763191	2.177307	0.28159176	-0.28162054	-0.129415	2.1041344	-5.3552767e-05	5.9274135e-05	-0.00011032616	-0.0001000964	2.100272	-0.017342773	-0.22160065	0.22155338	-1.0131897	1.0147132	2.1762877	2.1752934	0.28159607	-0.28156001	2.1002313	0.017344119	0.00010849685	-0.00010119149	-0.00015352897	-0.00016005767	0.12941393	2.1041919	2.1	1	0.2	3.0152764e-05	-1.7635437e-05	1.0962935e-05	3.6519278e-06	-1.1027634e-06	-0.14999918	7.0939672e-07	1.2670557e-06	2.5200089e-08	-1.6758132e-06	0.55874445	1.2557115	1.814456	-0.45922821	-0.24712826	0.10138381	0.74946519	1.1158669	1.9977298	1.3736101	0.31554466	1.9167955	1.8091981	1.8091997	1.9168059	1.7455115	2.7550462e-06	2.3235361e-05	1.3187195e-05	6.0389568e-06	-1.6533192e-05	-1.7274065e-05	1.7208197	-2.4926136e-05	0.56276188	-0.56278589	-0.0052309065	0.0045895986	-0.69138353	-0.69142119	-0.33458477	0.33461574	0.0085575114	-0.13911267	0.00012262369	-0.00013866192	0.0002585283	0.00024086589	-0.13884429	0.0011460184	0.56277042	-0.56275327	0.0052627959	-0.0059040039	-0.69139719	-0.6913557	-0.3345975	0.33455837	-0.13886451	-0.0011471886	-0.0002576222	0.00023896772	0.00035752993	0.00037536398	-0.008554503	-0.13910663	-0.00036464044	2.2009299e-05	-1.6195281e-05	-3.8538782e-06	1.7090594e-05	1.720826	-3.58099e-06	-3.1578413e-06	2	2	0	0	-85.172265	R0:S0:1	1.7455115	-66.0576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@11:25
2x2_2C_8b_C2v_L	5.8638623	0	0	7.5	0	-0.098116965	-2.7841332	-4.0776295	0.18764795	-3.3163695	-0.017965204	-0.017962502	-3.3162025	0	2.5	10.7672	-1.8735432e-06	-5.152426e-05	4.6493829e-06	-1.1510995e-05	-1.8203119e-05	1.7933652e-07	-0.1502395	-8.1074169e-06	-0.22220182	0.22221408	1.015699	-1.0147113	2.1757295	2.1763826	0.28097642	-0.28097817	-0.13221427	2.105282	0.00010794207	-0.0001025645	3.9107977e-05	5.4250778e-05	2.1012048	-0.022541943	-0.22231687	0.22228953	-1.0123252	1.0133245	2.1779372	2.1772843	0.2810417	-0.28104369	2.1012548	0.022539384	-3.6548061e-05	4.026138e-05	-1.5425484e-05	-2.9245032e-05	0.13221509	2.1052297	2.1	1	0.2	-3.1388366e-06	1.1189829e-05	3.1888838e-05	-4.9322078e-07	-1.1669333e-05	-0.15024606	4.728642e-06	2.9976717e-05	-2.1914207e-08	-5.986658e-07	0.5593697	1.2561141	1.8154838	-0.45700643	-0.24616619	0.10107627	0.75061855	1.1128521	1.9977695	1.3757688	0.31378364	1.9177585	1.8112377	1.8112482	1.9177568	1.7466992	4.1582014e-06	6.4841459e-05	-3.5838361e-06	1.1685232e-05	3.4809193e-05	-1.2370963e-05	1.7136892	2.9661964e-05	0.56464382	-0.56465824	-0.0058775619	0.0054587259	-0.68916149	-0.68918149	-0.33491416	0.33492332	0.0086440238	-0.13763462	-0.00025573478	0.00023204349	-9.9697383e-05	-0.00011924195	-0.13738175	0.0014805303	0.5646779	-0.56465568	0.0044523324	-0.0048712718	-0.68922918	-0.68920737	-0.33497213	0.33497546	-0.13737481	-0.0014666515	8.0495188e-05	-9.8595014e-05	3.7481534e-05	6.5686975e-05	-0.0086443513	-0.13762666	3.6503251e-05	-1.5778403e-05	-4.151757e-05	-7.9168952e-07	3.0642847e-05	1.7137339	-5.4803878e-05	-5.99422e-05	2	2	0	0	-85.291273	R0:S0:1	1.7466992	-66.1376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@11:38
2x2_2C_8b_C2v_L	5.8838168	0	0	7.5	0	-0.098908484	-2.792235	-4.0863773	0.18858017	-3.3217091	-0.017763078	-0.017785983	-3.3218639	0	2.5	10.7772	-1.1713583e-05	3.7162484e-05	3.5551894e-05	3.0672471e-05	3.1004394e-05	-1.4472809e-06	-0.15046517	-3.8697583e-05	-0.22330516	0.22326298	1.0132281	-1.0135527	2.1789273	2.1787631	0.28061081	-0.28059591	-0.13111513	2.1062305	8.7395668e-05	-7.3511032e-05	-0.00013225607	-7.3364974e-05	2.1023162	-0.023860085	-0.22313595	0.22316619	-1.0165849	1.016273	2.176789	2.17697	0.2805253	-0.28052017	2.1022866	0.023886386	-1.4934286e-05	4.4710737e-05	-0.00011454988	-0.00016499867	0.13115279	2.106289	2.1	1	0.2	-2.5795392e-05	2.2124697e-05	-5.9684637e-06	-7.0555765e-06	-2.1052145e-06	-0.15045585	-4.4796241e-06	-3.301273e-05	-2.843281e-08	2.4348616e-08	0.56000162	1.2565203	1.8165219	-0.4547566	-0.2451925	0.10076424	0.75171338	1.1109452	1.9978073	1.3780615	0.31101262	1.9187009	1.8132806	1.8132548	1.9187049	1.747826	2.4616219e-05	-4.2336596e-05	-5.6304751e-05	-1.444225e-05	-5.7429728e-05	3.3330896e-05	1.7066256	0.00013078061	0.56686365	-0.56684987	-0.0043787492	0.0045147088	-0.68703863	-0.6870562	-0.33487858	0.33487122	0.008469933	-0.13618059	-0.00021979722	0.00014180984	0.00027816575	0.00018337787	-0.13590773	0.0015338232	0.56682975	-0.56683453	0.0057952332	-0.0056594175	-0.68697801	-0.68700124	-0.33483168	0.33479889	-0.1359264	-0.0015533549	3.0654812e-05	-0.00011841907	0.0002857633	0.00037013803	-0.0084860971	-0.13619133	0.00031339122	-1.6796378e-05	2.0885594e-05	2.7174973e-05	-2.2904034e-05	1.7065245	4.7793144e-05	7.157587e-05	2	2	0	0	-85.416127	R0:S0:1	1.747826	-66.2176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@11:46
2x2_2C_8b_C2v_L	5.9038459	0	0	7.5	0	-0.10040735	-2.8004604	-4.0969171	0.1893633	-3.327851	-0.017171427	-0.017168708	-3.3280028	0	2.5	10.7872	-2.2807289e-06	-8.3679735e-06	2.503707e-05	-2.9707405e-06	-6.926881e-06	2.0208263e-06	-0.15060417	-1.0361949e-05	-0.22434644	0.2243883	1.0177763	-1.0162876	2.1778896	2.1788693	0.2801183	-0.28015425	-0.13808963	2.1072996	8.33897e-05	-9.5987342e-05	-3.5863296e-05	-4.5569374e-05	2.1029084	-0.018309392	-0.22448866	0.22446252	-1.0138195	1.0153362	2.1804472	2.1794637	0.28021219	-0.28016469	2.1028562	0.01832126	5.6469088e-05	-7.2555007e-05	-0.00019884606	-0.00018780009	0.13809381	2.1073465	2.1	1	0.2	1.0728636e-05	5.1025262e-05	-1.1916633e-06	-1.2324819e-05	-6.4277377e-06	-0.15060526	2.6458753e-06	2.7860572e-05	1.4778574e-08	-1.2544749e-06	0.56063424	1.2569274	1.8175616	-0.45249826	-0.24421334	0.10044974	0.75277227	1.1099163	1.9978436	1.3804364	0.30749587	1.9196711	1.8153533	1.815349	1.9196771	1.7489158	4.8957405e-06	1.2618453e-05	-3.1429401e-05	-2.5709258e-06	1.4313955e-05	-3.6629109e-05	1.6991497	1.356079e-05	0.56922262	-0.56923516	-0.0058428477	0.0052151743	-0.6848444	-0.68487395	-0.33432995	0.33437769	0.0088260791	-0.13469119	-0.0001905396	0.0002198818	7.6725588e-05	0.00010851472	-0.13441062	0.001168397	0.56925171	-0.56925423	0.0041818989	-0.0048098088	-0.68492042	-0.68488228	-0.33441582	0.33435321	-0.13441095	-0.001172758	-0.0001313781	0.00016298566	0.00046165097	0.00043771496	-0.0088268506	-0.13467717	-0.00012941647	-6.5217768e-05	2.7599078e-06	8.9063189e-06	9.2644291e-06	1.699137	-2.8916848e-05	-5.5353748e-05	2	2	0	0	-85.546669	R0:S0:1	1.7489158	-66.2976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@11:55
2x2_2C_8b_C2v_L	5.923855	0	0	7.5	0	-0.10253843	-2.8088825	-4.1085305	0.1897504	-3.3342565	-0.016121145	-0.016126549	-3.3345152	0	2.5	10.7972	-5.5779372e-07	3.2077308e-05	-1.827453e-06	6.7593276e-06	-5.8334435e-06	-6.2363299e-07	-0.15062608	-8.3916103e-06	-0.22574822	0.22584731	1.0180645	-1.0145034	2.179759	2.1820911	0.27973983	-0.2798067	-0.13478911	2.1081271	-3.6112372e-06	-1.956575e-05	-2.7365697e-05	-4.9392208e-05	2.1040659	-0.027619263	-0.22582213	0.22572012	-1.0154003	1.0189736	2.1814979	2.1791653	0.279782	-0.27971249	2.1039951	0.027627681	-0.00014257036	0.00012324566	7.3390634e-05	9.3300563e-05	0.13480149	2.1081963	2.1	1	0.2	-9.92493e-06	-3.2334389e-06	-1.237455e-05	-4.271037e-06	-1.2990412e-05	-0.15062472	1.7855509e-06	-1.3656784e-05	-5.909189e-08	-3.2845149e-06	0.56126463	1.2573335	1.8185981	-0.45024279	-0.24323264	0.10013503	0.75381023	1.1095586	1.9978781	1.3827704	0.30357512	1.9206773	1.8175473	1.8175428	1.9206949	1.7499841	1.1497248e-06	-4.3909608e-05	-1.8278384e-06	-3.6043226e-07	1.1963598e-05	1.3107617e-06	1.6911547	3.560171e-05	0.5716846	-0.57173045	-0.005490726	0.0040112402	-0.68281699	-0.68290684	-0.33359315	0.33367277	0.0085082955	-0.13312948	4.5184472e-06	4.5050511e-05	6.7704008e-05	0.00011330341	-0.13284675	0.0017437051	0.57173074	-0.57168345	0.0043901682	-0.0058696553	-0.68288967	-0.68280273	-0.33364649	0.333563	-0.13287236	-0.0017448256	0.00033196095	-0.00028076853	-0.00017181973	-0.00022128256	-0.0085150727	-0.13310739	0.00012119019	6.2287375e-06	1.2842908e-05	3.0326223e-06	3.6649951e-05	1.6911348	-1.3822911e-05	2.7566069e-05	2	2	0	0	-85.679929	R0:S0:1	1.7499841	-66.3776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@12:05
2x2_2C_8b_C2v_L	5.9439299	0	0	7.5	0	-0.10504218	-2.8167096	-4.1200522	0.18953392	-3.3404316	-0.014741186	-0.014737365	-3.3405222	0	2.5	10.8072	4.1305163e-08	5.0191528e-05	-1.3480076e-05	4.2353206e-06	-7.4934988e-06	1.0441284e-06	-0.1504849	6.9808202e-07	-0.22707225	0.22710766	1.0188887	-1.0179622	2.1811169	2.1817139	0.27928343	-0.27929903	-0.14389692	2.1089231	-0.00014744364	0.00021685417	-0.00012084168	-5.7230618e-05	2.1041378	-0.021053587	-0.22715771	0.22713319	-1.0163074	1.0172222	2.1828061	2.1822052	0.27933497	-0.27933226	2.1041061	0.021059864	0.00021786099	-0.00014551497	-6.0913533e-05	-0.00012158297	0.14389325	2.1089501	2.1	1	0.2	1.4241095e-05	-2.6183252e-05	-3.201595e-05	7.3287546e-06	1.8371366e-05	-0.1504848	2.1426672e-06	6.2556864e-06	-1.6931083e-08	-7.1860688e-07	0.56189517	1.2577409	1.8196361	-0.44798101	-0.2422456	0.099817016	0.75487007	1.1092109	1.9979128	1.3849985	0.29986117	1.9217448	1.8198883	1.8198875	1.9217483	1.7510754	-3.4650728e-08	-6.667158e-05	1.7822528e-05	-5.5221397e-06	1.7867031e-05	-1.1316018e-05	1.6823355	-1.4001876e-05	0.57404594	-0.57406588	-0.0054069198	0.0050256153	-0.68090885	-0.68092117	-0.3328458	0.33286331	0.0089700307	-0.13146688	0.00034742017	-0.00050515532	0.00028707034	0.00013383264	-0.1311652	0.0013112336	0.5740715	-0.5740561	0.0043318327	-0.0047130467	-0.68096071	-0.68092963	-0.33289474	0.33289694	-0.13116424	-0.0013139419	-0.00050544043	0.00034956306	0.00013622955	0.00029117622	-0.0089699542	-0.13145759	-0.00017304969	3.335699e-05	3.5902908e-05	-4.9210848e-06	-3.7237709e-05	1.6823264	-6.0354295e-06	-1.0715114e-05	2	2	0	0	-85.808745	R0:S0:1	1.7510754	-66.4576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@12:16
2x2_2C_8b_C2v_L	5.9638141	0	0	7.5	0	-0.10763373	-2.8247906	-4.1308489	0.18860531	-3.3461236	-0.013174758	-0.013169025	-3.3459549	0	2.5	10.8172	3.2432671e-06	7.4076124e-05	-1.3585691e-05	2.1526287e-05	5.7668854e-06	3.9870529e-06	-0.15017199	1.1935266e-05	-0.22831547	0.22830389	1.018332	-1.0181436	2.1831898	2.1833114	0.27878617	-0.27877065	-0.13667105	2.1093281	-2.2226354e-05	-6.3215374e-05	0.00010667297	1.5550294e-05	2.1050477	-0.029671097	-0.22826722	0.22827689	-1.0187429	1.0189217	2.1829246	2.1828006	0.27875608	-0.27877486	2.1051033	0.029674799	-8.6780608e-05	-1.807507e-06	4.020412e-05	0.00012790228	0.13667371	2.1092681	2.1	1	0.2	-5.370154e-06	-1.79007e-05	-3.2511721e-05	3.3831165e-06	-1.6001587e-06	-0.15017145	3.0616251e-07	-4.744984e-06	1.1826195e-07	6.5850133e-08	0.5625174	1.2581447	1.8206621	-0.4457431	-0.24126325	0.099499819	0.75597789	1.1083998	1.9979471	1.3870906	0.2967865	1.9228688	1.8224164	1.8224096	1.9228668	1.7522167	-6.7636554e-06	-9.6958583e-05	1.8230166e-05	-9.0691601e-06	-1.2781272e-05	-3.2555073e-05	1.6725656	-3.1332232e-05	0.57617995	-0.57618202	-0.0047155184	0.0046347633	-0.67910828	-0.6791015	-0.33235041	0.33234086	0.0084021339	-0.12967304	5.6125897e-05	0.00015319672	-0.00024971726	-4.0281226e-05	-0.12942024	0.0018202736	0.57616785	-0.57616535	0.0048795106	-0.0049601688	-0.67908967	-0.67908985	-0.3323354	0.33235294	-0.12942092	-0.0018281538	0.00020512607	2.7180542e-06	-9.3911473e-05	-0.00030443043	-0.0084031713	-0.12967502	6.7896352e-05	2.1254826e-05	4.1288522e-05	-6.4412733e-06	4.1229268e-07	1.6725413	-7.6694094e-06	7.6638374e-06	2	2	0	0	-85.93292	R0:S0:1	1.7522167	-66.5376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@12:26
2x2_2C_8b_C2v_L	5.9834525	0	0	7.5	0	-0.11000385	-2.8325806	-4.1391914	0.18688774	-3.3509529	-0.011589737	-0.011575132	-3.3509189	0	2.5	10.8272	-3.8114907e-06	1.9225881e-05	1.5707524e-05	6.4102845e-06	6.2787022e-06	-4.5748938e-07	-0.14970018	6.3550293e-06	-0.22915087	0.22922545	1.0192852	-1.0177132	2.1836832	2.1846871	0.27805067	-0.2780721	-0.13798819	2.1097267	9.615513e-05	-0.00013617823	0.00026074484	0.00022369454	2.1053028	-0.020493128	-0.22915169	0.22908967	-1.0196341	1.0212066	2.1834616	2.1824368	0.27804925	-0.27801924	2.1053162	0.020472673	-6.0860682e-06	-2.87422e-05	9.941859e-05	0.00013270074	0.13798332	2.1097248	2.1	1	0.2	-1.6691918e-05	2.1451057e-05	-1.1803034e-05	2.8102903e-06	-1.7738518e-06	-0.14970388	2.1208772e-06	4.0959954e-06	-2.3765732e-08	-1.3142406e-06	0.56312981	1.258544	1.8216738	-0.44353543	-0.24028834	0.099184096	0.75714838	1.1068814	1.9979812	1.3888864	0.29464664	1.9240285	1.8250703	1.8250758	1.9240309	1.7534234	7.9001875e-06	-2.3427091e-05	-1.5315442e-05	-5.812638e-06	-1.1811175e-05	7.3621979e-06	1.6619435	4.4571984e-06	0.5778875	-0.57793021	-0.0046452667	0.0040009278	-0.67739715	-0.67742816	-0.33213998	0.33215497	0.0083587816	-0.12781315	-0.00023472255	0.00032257656	-0.00062783427	-0.00053989194	-0.12754433	0.0012465663	0.57790547	-0.57787959	0.0048035129	-0.0054477734	-0.67741158	-0.67735958	-0.33213879	0.33212125	-0.12755414	-0.0012352593	1.6349012e-05	6.955181e-05	-0.00023567471	-0.00032230509	-0.0083608293	-0.1278133	0.00021057304	-2.8615503e-05	1.6959307e-05	2.12136e-06	6.8569068e-06	1.6619749	-3.0558879e-05	-6.2824481e-06	2	2	0	0	-86.047382	R0:S0:1	1.7534234	-66.6176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@12:33
2x2_2C_8b_C2v_L	6.0027096	0	0	7.5	0	-0.11183132	-2.8389631	-4.1453062	0.18460427	-3.3553483	-0.010178509	-0.010175373	-3.3549699	0	2.5	10.8372	1.0357825e-06	2.2996319e-05	1.4695758e-05	1.5962844e-05	1.7950689e-05	3.3752544e-07	-0.14911628	-6.2332074e-06	-0.22966832	0.2296958	1.0204175	-1.018652	2.1833688	2.1845418	0.27713999	-0.27717614	-0.13601826	2.1098734	3.2964403e-05	-4.6457848e-06	-4.9062983e-05	-2.4737592e-05	2.1055359	-0.026652592	-0.22965487	0.22963859	-1.0199455	1.0216893	2.1837021	2.1825257	0.2771351	-0.27710433	2.1056412	0.026647242	5.4709168e-05	-2.8584512e-05	-8.6058034e-05	-0.00010902688	0.13601066	2.1097486	2.1	1	0.2	1.5381079e-06	1.6851185e-05	-3.4663044e-06	4.0654137e-06	-2.5950257e-06	-0.1491161	1.9396713e-07	-1.0946717e-05	-1.8034224e-08	-1.6040945e-06	0.56372765	1.2589364	1.8226641	-0.44137438	-0.23932606	0.098871789	0.75841257	1.1042037	1.9980168	1.3905419	0.29360664	1.9252467	1.8278838	1.8278833	1.925243	1.7547272	-2.2531658e-06	-2.8397905e-05	-1.4309708e-05	-5.1519069e-06	-3.7417719e-05	3.033389e-06	1.6505397	1.228859e-05	0.57926444	-0.57928029	-0.0047416001	0.0040208684	-0.6756912	-0.67572726	-0.33241096	0.33247055	0.0081116875	-0.12584137	-7.6086034e-05	1.7147037e-05	0.00012290792	5.8884966e-05	-0.12558903	0.0015903679	0.57928044	-0.57926961	0.0045543778	-0.0052749257	-0.67571258	-0.67566593	-0.33242474	0.33237107	-0.1255883	-0.0015887214	-0.00013436178	7.0531357e-05	0.0002057945	0.00026662161	-0.0081135862	-0.12583962	-1.9128578e-05	-2.2902466e-05	9.3758422e-06	1.3425316e-06	1.0230728e-05	1.65054	-3.5490899e-06	1.9293629e-05	2	2	0	0	-86.150643	R0:S0:1	1.7547272	-66.6976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@12:44
