model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.7419655	0	0	8	0	-0.07292453	-2.4937367	-4.0014601	0.25157504	-3.3211235	-0.0424505	-0.042423287	-3.3211637	0	2.5	10.3372	2.490788e-06	1.251584e-05	1.3201534e-05	4.7135149e-06	-2.0462348e-05	-1.9375556e-07	-0.16337018	2.4556876e-07	-0.19113158	0.19114861	0.96885225	-0.9681709	2.2059923	2.2064657	0.31641514	-0.31641262	-0.12292689	2.1180928	1.9165517e-05	-1.9019512e-05	6.4762035e-06	-1.5838878e-06	2.1147063	-0.028487365	-0.19114688	0.19113277	-0.96797214	0.96865783	2.2066057	2.2061204	0.31642559	-0.31641999	2.1147	0.028473047	-3.1876596e-05	3.0011497e-05	-5.3221172e-08	7.7510225e-06	0.12291788	2.1180868	2.1	1	0.2	-6.7732886e-06	1.4740528e-05	-5.3084357e-06	3.5785966e-08	-6.0375491e-06	-0.16338457	-1.7778105e-06	1.6373123e-05	4.635642e-07	-6.9591284e-06	0.5100695	1.2348276	1.7448971	-0.59183036	-0.28616356	0.11296749	0.61498697	1.4227137	1.989712	1.3093997	0.26167992	1.799668	1.5053298	1.5053447	1.7997046	1.6069492	-3.8041868e-06	-1.2843647e-05	-1.5511381e-05	-3.397554e-06	3.5060339e-05	2.2745206e-05	2.4337762	-7.0520234e-06	0.46088195	-0.46092022	-0.022069094	0.021754241	-0.78794036	-0.7880034	-0.24872309	0.24872702	0.020111479	-0.34653815	-6.038167e-05	6.8877904e-05	-9.1575286e-06	6.842484e-06	-0.34590805	0.004664516	0.46091304	-0.46087884	0.02165536	-0.021970808	-0.78800796	-0.78794706	-0.24874965	0.2487397	-0.34596054	-0.004653818	9.8039245e-05	-8.0471987e-05	-1.2980154e-05	-2.1833464e-05	-0.020105105	-0.34647187	5.5126801e-05	-1.4928025e-05	7.4415784e-06	3.7955264e-06	8.7294067e-06	2.4338122	2.4186252e-05	-2.9918454e-05	2	2	0	0	-80.524209	R0:S0:1	1.6069492	-62.6976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:44
2x2_2C_8b_C2v_L	4.7275025	0	0	8	0	-0.072498408	-2.490445	-3.9980719	0.25316151	-3.3213684	-0.043398978	-0.043403081	-3.3210187	0	2.5	10.3272	2.2676614e-07	4.0968655e-05	-2.8720582e-05	1.6394278e-05	1.2144573e-05	-7.8997865e-07	-0.16407022	9.3215184e-07	-0.19103516	0.19107295	0.96868743	-0.96753773	2.2067185	2.2075148	0.31707546	-0.31703916	-0.13093754	2.119395	-8.8692045e-06	1.8681572e-06	-1.9736355e-07	-8.0577463e-06	2.1153322	-0.023902571	-0.19106519	0.19102898	-0.96767884	0.96882436	2.207434	2.2066269	0.31703168	-0.3170734	2.1154755	0.023898283	-8.5224298e-06	-4.5158936e-06	3.8176349e-06	1.3178466e-05	0.13093602	2.1192442	2.1	1	0.2	1.1477678e-06	-6.0896884e-05	-1.7430513e-05	2.0627827e-05	-3.255182e-06	-0.16407064	1.1621358e-06	-1.5992893e-05	-3.2635383e-07	-1.590125e-05	0.50949318	1.234505	1.7439982	-0.59347706	-0.28676038	0.11316882	0.61301175	1.4269922	1.9895612	1.3085082	0.25983596	1.7976621	1.4999085	1.499918	1.7977347	1.604883	-5.3759887e-07	-4.1068694e-05	4.052604e-05	-1.2560796e-05	-1.7203069e-05	7.7335209e-06	2.4409872	-2.3521329e-07	0.45948559	-0.45959947	-0.022397198	0.021884553	-0.78880466	-0.78892857	-0.24744489	0.24738823	0.021623548	-0.35014852	3.4702109e-05	-3.9592066e-06	-2.5733267e-06	2.155001e-05	-0.34936519	0.0039551292	0.4595972	-0.45949252	0.021955859	-0.022468247	-0.78893231	-0.78879794	-0.24737428	0.24744517	-0.34949829	-0.0039408362	2.0606781e-05	5.6042325e-06	-7.8786572e-06	-3.9146112e-05	-0.021633882	-0.35000939	-8.9080527e-06	6.1085182e-05	2.6094342e-05	-1.7591784e-05	1.5421588e-05	2.4410044	-6.980601e-06	3.131373e-05	2	2	0	0	-80.458961	R0:S0:1	1.604883	-62.6176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@14:57
2x2_2C_8b_C2v_L	4.7129777	0	0	8	0	-0.071882668	-2.4874188	-3.9940342	0.254774	-3.3212012	-0.044622578	-0.044611812	-3.3210965	0	2.5	10.3172	2.4897509e-06	2.382117e-05	-9.8930373e-06	1.0159894e-05	-4.2136749e-05	-1.598904e-06	-0.16486124	-2.8372458e-06	-0.1908324	0.19088945	0.96866751	-0.96721629	2.2072625	2.208275	0.31772019	-0.31766125	-0.1228528	2.1205307	-2.2053344e-05	8.0015101e-06	1.2121813e-05	2.9316298e-06	2.1170823	-0.029031912	-0.19088362	0.19083129	-0.96735548	0.96880315	2.2081962	2.207168	0.31766233	-0.31770953	2.1171719	0.029022696	-2.3365699e-06	-1.859174e-05	-7.3078258e-07	-8.546943e-06	0.12284034	2.1204468	2.1	1	0.2	-7.1174174e-06	-2.3075892e-05	-8.1128754e-06	6.4742978e-06	6.8918183e-06	-0.16486676	-8.0101737e-08	2.159244e-05	-2.7570055e-07	-2.150441e-05	0.50891494	1.2341809	1.7430958	-0.59513087	-0.28735918	0.11337214	0.61105502	1.431013	1.9894138	1.3075609	0.25823288	1.7956761	1.4945035	1.4945214	1.7957907	1.6028343	-3.7326361e-06	-2.3922094e-05	1.3077186e-05	-6.6691864e-06	9.1193921e-05	1.1411061e-06	2.4481354	2.9010246e-05	0.45804821	-0.45820376	-0.02277106	0.022130898	-0.7896785	-0.78985164	-0.24623772	0.24614145	0.020486656	-0.35371508	4.4777454e-05	-2.2161343e-05	-3.2582375e-05	4.289501e-06	-0.35295927	0.0048472783	0.45820195	-0.45805554	0.022200864	-0.022840943	-0.78985159	-0.78967398	-0.2461344	0.24622595	-0.35315639	-0.0048340853	-1.6814307e-05	5.7482383e-05	1.7085342e-05	-8.3132408e-06	-0.020485794	-0.35352321	5.7521074e-05	2.6577695e-05	1.3132509e-05	1.744886e-07	-2.8645703e-05	2.4481675	1.7580705e-06	-2.4676244e-05	2	2	0	0	-80.393622	R0:S0:1	1.6028343	-62.5376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:10
2x2_2C_8b_C2v_L	4.6983975	0	0	8	0	-0.071180527	-2.4840683	-3.9899842	0.25628555	-3.3217351	-0.045976614	-0.045980239	-3.3215715	0	2.5	10.3072	-1.1791465e-06	2.1128128e-05	2.7861322e-07	9.1783189e-06	9.1419748e-06	-4.7881663e-07	-0.16570696	-1.5286233e-06	-0.19065405	0.19064177	0.96754237	-0.96767405	2.2085636	2.2084949	0.31834325	-0.31830491	-0.12845213	2.1220512	-2.6390215e-05	1.913265e-05	-1.2099238e-05	-1.656767e-05	2.1182482	-0.025828753	-0.19062562	0.1906403	-0.9680647	0.96793181	2.2082322	2.2082973	0.3182827	-0.31831407	2.1183187	0.02583246	1.8602053e-05	-1.9176857e-05	-8.8939865e-06	-7.2715634e-06	0.12844597	2.1219862	2.1	1	0.2	1.1670106e-05	-2.4371516e-06	-8.1305612e-06	-9.9352896e-07	-1.6625753e-06	-0.16570301	-6.1272272e-07	-9.1354378e-06	-3.9046741e-07	-3.4818743e-06	0.50833432	1.233855	1.7421893	-0.59679054	-0.28795996	0.11357539	0.60909982	1.4347275	1.9892673	1.3066424	0.25686655	1.7937903	1.4891251	1.4891219	1.7938088	1.600786	1.7832606e-06	-2.1015231e-05	-2.0308911e-06	-6.6838935e-06	-1.6659697e-05	1.4593004e-06	2.4552708	5.3327411e-06	0.45667615	-0.4567116	-0.022656052	0.022738177	-0.79062687	-0.79064827	-0.24510761	0.24505133	0.021619153	-0.3571765	7.8354465e-05	-6.4843066e-05	3.8018961e-05	4.656746e-05	-0.35650615	0.0043448559	0.45672069	-0.45668632	0.022933698	-0.022851698	-0.790635	-0.79061595	-0.24501338	0.2450625	-0.3565506	-0.0043503605	-5.3710949e-05	6.2400849e-05	3.0868749e-05	1.8836106e-05	-0.021619377	-0.35714712	-9.2376253e-05	3.4779356e-06	1.2650698e-05	1.9622647e-06	2.0626101e-05	2.4552631	1.1636596e-05	1.4529067e-05	2	2	0	0	-80.330621	R0:S0:1	1.600786	-62.4576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:22
2x2_2C_8b_C2v_L	4.6837773	0	0	8	0	-0.070341633	-2.480193	-3.9854206	0.25773866	-3.3219504	-0.047580182	-0.047598148	-3.3216622	0	2.5	10.2972	4.3795071e-07	-1.128526e-05	-1.8482196e-05	-2.6770497e-06	4.8925165e-06	9.3466639e-07	-0.16664456	-4.6934019e-06	-0.19035834	0.1903312	0.96657153	-0.96707499	2.2095421	2.2092418	0.3189825	-0.31890782	-0.123818	2.1234373	1.3142357e-05	-4.9439956e-06	-2.6764149e-06	9.8870694e-06	2.1199507	-0.03082647	-0.19028269	0.19030137	-0.96842413	0.96793694	2.208327	2.2086429	0.31882537	-0.3189018	2.1200597	0.030838987	-3.1963292e-06	1.0886466e-05	1.3083283e-05	2.9629527e-07	0.12381875	2.1233364	2.1	1	0.2	-3.2710242e-06	-2.9689233e-05	9.6184109e-06	9.4168327e-06	2.6017777e-06	-0.16663374	2.7699201e-06	-3.925851e-06	-1.1806823e-08	-1.602335e-06	0.50775297	1.2335281	1.7412811	-0.59845487	-0.28856198	0.11378021	0.60717602	1.4382323	1.9891243	1.3056701	0.25571882	1.7919004	1.4838191	1.4838063	1.7919054	1.5987685	-7.4945358e-07	1.0703347e-05	2.6061498e-05	4.9223147e-06	-8.0152074e-06	-2.3928204e-05	2.4622671	2.3000785e-05	0.45516567	-0.45521398	-0.022624292	0.022886763	-0.79153092	-0.79153972	-0.24413645	0.24401008	0.021024581	-0.36061723	-3.9479073e-05	1.0371592e-05	4.9955863e-07	-3.1103466e-05	-0.36003947	0.0052317225	0.45525206	-0.45519134	0.023570384	-0.023307944	-0.7914984	-0.79149671	-0.24388083	0.24400101	-0.36007827	-0.0052409688	9.6438362e-06	-4.0830479e-05	-3.2810937e-05	-2.975733e-06	-0.021033717	-0.36061558	2.4349027e-05	2.8300558e-05	-1.2927815e-05	-1.1593138e-05	-1.5830254e-05	2.4622402	-2.1291312e-05	8.2844388e-06	2	2	0	0	-80.265059	R0:S0:1	1.5987685	-62.3776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:34
2x2_2C_8b_C2v_L	4.669292	0	0	8	0	-0.069418686	-2.4770561	-3.9799481	0.25898822	-3.3223248	-0.049348702	-0.049347834	-3.3221047	0	2.5	10.2872	1.3161294e-06	2.9310829e-06	1.0958442e-05	3.9831061e-06	-1.6023294e-05	2.8084081e-06	-0.16763185	-5.2801596e-06	-0.18990586	0.18991444	0.96738125	-0.96707742	2.2092245	2.2094663	0.31946061	-0.31942966	-0.12981778	2.1250899	-1.0121297e-05	1.2356166e-05	-1.7784454e-05	-2.2575947e-05	2.1211843	-0.025573524	-0.18991804	0.18991655	-0.9673145	0.9676278	2.2092948	2.2090625	0.31940429	-0.31944667	2.1212916	0.025580015	4.9096684e-06	-8.9697715e-06	-2.3976481e-05	-2.7315499e-05	0.12982059	2.1249976	2.1	1	0.2	1.4805804e-05	2.3522556e-05	1.8119024e-06	-6.6932463e-06	-7.9218129e-06	-0.16763131	4.3634182e-07	1.8719555e-05	-2.0442691e-07	-1.017724e-05	0.50717684	1.2332035	1.7403803	-0.60010231	-0.28915954	0.11398153	0.60526247	1.4415415	1.9889836	1.3046077	0.25479592	1.7900061	1.4785241	1.4785103	1.7900566	1.5967607	-1.9546255e-06	-2.5447166e-06	-1.4460731e-05	-1.8864152e-06	2.5822988e-05	-3.4270174e-05	2.4692059	6.4252413e-06	0.45358089	-0.45365342	-0.023394978	0.023278949	-0.79239905	-0.79246232	-0.24306406	0.2430133	0.022237535	-0.36412886	3.0708611e-05	-3.0996232e-05	6.3449968e-05	6.8749539e-05	-0.36340489	0.0043768189	0.45366513	-0.45360051	0.023402503	-0.023518155	-0.79246389	-0.79238762	-0.24296134	0.24302807	-0.36350621	-0.0043873702	-2.4179724e-05	3.1561666e-05	6.937468e-05	7.289745e-05	-0.022249228	-0.36404308	-0.00011601222	-2.436564e-05	-8.4400124e-07	4.6672115e-06	3.7090884e-05	2.469187	-2.2826017e-05	-3.680598e-05	2	2	0	0	-80.200781	R0:S0:1	1.5967607	-62.2976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@15:47
2x2_2C_8b_C2v_L	4.6548255	0	0	8	0	-0.06845634	-2.4731886	-3.9747756	0.26019299	-3.3226385	-0.051253382	-0.051250991	-3.322843	0	2.5	10.2772	3.6462914e-07	1.3281173e-05	-1.7943861e-06	4.1683539e-06	9.1415424e-06	2.9234009e-06	-0.1686715	4.8715331e-07	-0.18944855	0.18948336	0.96740496	-0.96682145	2.2094571	2.2098438	0.31998278	-0.31998113	-0.12134943	2.1266302	3.1221699e-06	-1.6857663e-05	1.6176011e-06	-1.300124e-05	2.1234261	-0.029654948	-0.18947539	0.18943445	-0.96677307	0.96736729	2.2098813	2.2094957	0.31999977	-0.31999946	2.1233708	0.029654459	-2.396359e-05	1.2295602e-05	6.7454412e-06	1.728547e-05	0.1213559	2.1266784	2.1	1	0.2	-2.8017154e-06	-2.0527407e-06	-5.3224425e-06	2.1635454e-06	-2.2581295e-06	-0.16867333	-5.0338707e-07	-1.262583e-05	3.4083273e-07	-5.4053672e-06	0.5066016	1.232879	1.7394806	-0.60174799	-0.28975511	0.11418464	0.6033665	1.4446584	1.9888441	1.303576	0.2540422	1.7881924	1.4733116	1.4733093	1.788229	1.5947697	-7.070975e-07	-1.3854882e-05	3.6722699e-06	-2.49155e-06	-1.8225529e-05	-1.4943602e-05	2.4759954	1.4223347e-06	0.45201667	-0.452049	-0.023846734	0.023570364	-0.79330375	-0.79335233	-0.24208745	0.24207259	0.020969249	-0.36750704	-4.4070898e-06	4.494691e-05	-6.3088836e-06	2.9227239e-05	-0.36690074	0.0051223764	0.45203588	-0.45199855	0.023547169	-0.023823596	-0.79335086	-0.79330499	-0.24211278	0.24212402	-0.36694859	-0.0051261058	7.8711918e-05	-4.2545939e-05	-9.7716961e-06	-5.0168619e-05	-0.020970392	-0.36745152	2.1463125e-05	8.7880539e-07	7.0325174e-06	-3.3999465e-06	-6.7443135e-06	2.4759928	-6.2697402e-06	1.9998744e-05	2	2	0	0	-80.136882	R0:S0:1	1.5947697	-62.2176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:00
2x2_2C_8b_C2v_L	4.6402578	0	0	8	0	-0.067461881	-2.4694577	-3.9692853	0.26120546	-3.3233218	-0.053304904	-0.053299633	-3.3231452	0	2.5	10.2672	1.0596937e-06	-1.2049146e-05	-3.0984118e-05	-5.0546799e-06	-1.1262913e-05	-3.8459212e-07	-0.16976715	-5.9088212e-06	-0.18892172	0.18894996	0.96722713	-0.96668515	2.209724	2.2101199	0.32053862	-0.32046519	-0.13016891	2.1284339	-5.5114016e-06	1.5719711e-05	3.5639833e-06	3.1128805e-06	2.1245121	-0.026935211	-0.18895428	0.18893118	-0.96648778	0.9670333	2.2102468	2.2098547	0.32047578	-0.3205434	2.1246173	0.026936427	3.7086239e-05	-2.1683011e-05	-2.5716012e-05	-3.2211187e-05	0.13016144	2.1283377	2.1	1	0.2	7.5809901e-06	-6.9444024e-05	7.9150028e-06	2.5132549e-05	-2.8434724e-06	-0.16976794	-9.2212648e-07	2.3598104e-05	-6.2307214e-07	-1.5022001e-05	0.50602268	1.2325521	1.7385748	-0.6034051	-0.29035454	0.11438824	0.60149049	1.4475965	1.9887075	1.3025073	0.25348613	1.7863888	1.4681743	1.4681727	1.7864683	1.5927981	-1.453708e-06	1.0785356e-05	4.471038e-05	6.2562814e-06	2.2954865e-05	1.4940311e-05	2.4826707	1.7232648e-05	0.45030815	-0.45042446	-0.024148343	0.023934036	-0.79418613	-0.79429639	-0.24129917	0.24116858	0.022676405	-0.37091118	1.3617396e-05	-3.8598421e-05	5.823411e-06	-1.224123e-05	-0.37008975	0.0046912987	0.45042243	-0.45030343	0.023834252	-0.024049265	-0.79429651	-0.79419445	-0.24118704	0.24130624	-0.37023144	-0.0046951138	-0.00010777346	8.7190296e-05	6.2199999e-05	9.125144e-05	-0.022680667	-0.37077435	-5.8313189e-05	6.8424241e-05	-1.2461145e-05	-2.0782578e-05	2.8720042e-05	2.48267	2.6809373e-05	-3.8785387e-05	2	2	0	0	-80.07312	R0:S0:1	1.5927981	-62.1376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:12
2x2_2C_8b_C2v_L	4.6256894	0	0	8	0	-0.066461588	-2.4663093	-3.9637073	0.26216354	-3.323286	-0.055354111	-0.055283495	-3.3236358	0	2.5	10.2572	-2.071669e-06	1.0207745e-05	3.0278686e-05	5.8654027e-06	3.0546344e-05	2.4343779e-06	-0.17081199	-8.6413209e-06	-0.18837191	0.18834521	0.96621289	-0.96734294	2.2106859	2.2099498	0.32110688	-0.32100088	-0.11937167	2.1299623	-1.5235982e-05	1.5933809e-05	-2.8466786e-05	-1.4260995e-05	2.1268762	-0.025373705	-0.18836407	0.18839897	-0.96733162	0.96617124	2.2099567	2.2106717	0.32097605	-0.32107154	2.1268073	0.025352287	8.9272987e-05	-6.0991528e-05	-5.9156402e-05	-8.3292697e-05	0.11934706	2.1300585	2.1	1	0.2	2.3068876e-05	6.9028204e-05	1.2444698e-06	-2.7824407e-05	2.5124308e-06	-0.17085256	5.5951689e-06	-9.2660874e-06	-2.6093853e-07	9.7471989e-07	0.50544255	1.2322249	1.7376675	-0.60506306	-0.29095185	0.11459274	0.59962051	1.4504955	1.9885698	1.3014089	0.25300974	1.7846258	1.4630334	1.463061	1.7846561	1.5908322	3.106497e-06	-1.0917087e-05	-4.5442087e-05	-1.1047719e-06	-5.4225046e-05	-8.255736e-05	2.4891066	3.8288367e-06	0.44859641	-0.44867565	-0.02400075	0.024588496	-0.7951933	-0.79516191	-0.24051998	0.24034805	0.020979411	-0.37414959	3.3523503e-05	-7.3251412e-05	8.4530514e-05	3.3533728e-05	-0.37362618	0.0044619497	0.44868824	-0.44863599	0.024578136	-0.023986731	-0.79517861	-0.79517773	-0.24027489	0.24046157	-0.37367044	-0.0044481724	-0.00024595833	0.0001895838	0.00019018527	0.00023855459	-0.020959229	-0.3741316	-0.00017829191	-6.6623148e-05	-5.4966115e-07	2.4489566e-05	2.1803857e-05	2.4891789	-8.1774183e-05	1.4319714e-05	2	2	0	0	-80.009196	R0:S0:1	1.5908322	-62.0576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:27
2x2_2C_8b_C2v_L	4.6111136	0	0	8	0	-0.065493064	-2.4619424	-3.9575376	0.26279912	-3.324556	-0.057636005	-0.057629136	-3.3244113	0	2.5	10.2472	-3.6578312e-07	1.4274199e-05	7.6389696e-06	6.0539585e-06	5.244129e-07	-6.6965074e-07	-0.17204652	-5.7689101e-06	-0.18772997	0.1877431	0.96656013	-0.96630502	2.2103285	2.210523	0.32151791	-0.32144029	-0.13289894	2.131945	-1.1513533e-05	3.2622426e-05	-2.8327535e-05	-1.146261e-05	2.1279026	-0.027655698	-0.18774421	0.18772866	-0.96633055	0.96657097	2.2105139	2.2103228	0.32145856	-0.3215306	2.1279849	0.027642159	3.815445e-05	-2.0620862e-05	-2.170721e-05	-3.7255029e-05	0.13289688	2.1318627	2.1	1	0.2	9.2748291e-06	1.8931536e-05	-9.326618e-06	-7.1277242e-06	5.5259187e-06	-0.17204742	-4.339669e-07	1.8534625e-06	-7.0408091e-08	-1.1678565e-05	0.50486359	1.2318971	1.7367608	-0.60672063	-0.29155094	0.11479651	0.59777779	1.4532128	1.9884365	1.3002565	0.25273206	1.7829347	1.4580675	1.4580723	1.7829962	1.5888928	5.5750964e-07	-1.2956043e-05	-1.1080889e-05	-7.3202383e-06	3.9524863e-07	-3.2002202e-06	2.495643	4.5538199e-06	0.44682977	-0.44693052	-0.024612877	0.02453498	-0.79608991	-0.79617113	-0.23966926	0.2395329	0.023520915	-0.37744453	3.8004948e-05	-8.8980435e-05	8.5286884e-05	3.4558895e-05	-0.37664278	0.0049006612	0.44692288	-0.44681749	0.024543801	-0.024621012	-0.79616833	-0.79609097	-0.23956315	0.23969102	-0.37674984	-0.0048881652	-0.00011313524	6.2352278e-05	5.9235112e-05	0.00011035243	-0.023531225	-0.37733466	-7.1280442e-05	-1.8585769e-05	1.4093355e-05	5.7596794e-06	-3.1405086e-06	2.4956508	-1.5406089e-05	-3.3613181e-06	2	2	0	0	-79.946262	R0:S0:1	1.5888928	-61.9776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:39
2x2_2C_8b_C2v_L	4.5964658	0	0	8	0	-0.064548682	-2.4580608	-3.9510656	0.26335449	-3.3249395	-0.059700698	-0.059694185	-3.3250614	0	2.5	10.2372	1.6872707e-06	1.7336429e-05	-1.0830792e-05	4.8659449e-06	-1.0427271e-06	3.1292679e-06	-0.17311385	-5.6181992e-06	-0.18701723	0.18706378	0.96659593	-0.96618576	2.2102036	2.2105083	0.32196668	-0.32188865	-0.11953601	2.1336162	-2.5007713e-05	1.4709882e-05	-3.4806682e-05	-3.786025e-05	2.1304195	-0.026420649	-0.1870765	0.18702733	-0.96583971	0.96625974	2.2107252	2.2104248	0.32189301	-0.32197527	2.1304277	0.026423124	4.4340422e-05	-4.2639298e-05	-3.5119364e-05	-4.3420609e-05	0.11954041	2.1336153	2.1	1	0.2	2.8375405e-05	-2.2312187e-05	-8.7803202e-06	6.2658696e-06	1.2715683e-06	-0.17311551	-1.3764961e-06	5.272101e-06	-1.9998851e-10	-1.4695168e-05	0.50427874	1.2315679	1.7358467	-0.60838856	-0.29214869	0.11500047	0.59594329	1.4560053	1.9882987	1.299043	0.25246561	1.7812147	1.4530954	1.4530845	1.7813011	1.5869629	-2.5739157e-06	-1.7577701e-05	1.4372055e-05	-4.0803544e-06	2.1088024e-06	-3.1455149e-06	2.5017978	2.4575287e-06	0.44495615	-0.44508704	-0.025035523	0.024888178	-0.79706316	-0.7971711	-0.23888067	0.23871946	0.02132154	-0.38070118	7.6608642e-05	-7.0517732e-05	8.8566234e-05	9.4294499e-05	-0.37998897	0.0047079081	0.44508709	-0.44495216	0.024714221	-0.024862022	-0.79717671	-0.79707188	-0.23873054	0.23889282	-0.38012848	-0.0047193251	-0.00011056408	0.00011539979	0.00013064473	0.00012886279	-0.0213287	-0.38056516	-0.00021995363	2.2655984e-05	1.1635392e-05	-4.8521202e-06	9.1331135e-06	2.5017841	1.4282205e-05	-5.8217728e-06	2	2	0	0	-79.880164	R0:S0:1	1.5869629	-61.8976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@16:51
