model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	7.3618136	0	0	10	0	-0.076272285	-3.4264791	-5.0508461	0.16831871	-4.4181453	-0.011398232	-0.011393362	-4.419649	0	2.5	11.195	-0.0010898262	-8.6959848e-05	5.1915924e-05	-1.493052e-05	-6.3234454e-05	-5.1430094e-06	-0.098377206	-9.904067e-05	0.12779508	0.12769606	0.75941382	-0.76215892	1.6861669	-1.6844629	0.17198715	-0.17192597	0.046988992	1.671411	-0.0047348037	0.0056760625	-0.005571585	-0.0046411028	1.6718969	-0.054230963	0.12792473	0.12803475	-0.75265712	0.74990682	1.690535	-1.6922588	0.17210417	-0.17219028	1.6716281	0.054193694	0.0049940884	-0.0040557746	-0.0039798003	-0.0049018021	-0.047017329	1.6716474	1.515	1	0.2	-4.4494651e-06	-9.7331226e-05	-4.5249167e-05	1.8223714e-05	0.00011135867	-0.098369622	7.7206909e-08	-2.233625e-05	-1.5760866e-07	1.2004272e-05	0.51414815	1.2854022	1.7995503	-0.41181508	-0.14781605	0.06074125	0.58494237	1.2970695	1.9902112	1.646072	0.23009178	1.928781	1.673827	1.6739258	1.9287902	1.5829403	0.018686783	8.5401134e-05	-8.7278759e-05	2.7946839e-05	0.00010343305	6.1459753e-05	2.264805	-0.00029602498	-0.58814853	-0.58806825	-0.030594929	0.031891931	-0.59022754	0.59009692	-0.27021666	0.27009056	-0.0057389886	-0.20411558	0.023973027	-0.028704098	0.028232796	0.023507668	-0.20414508	0.0066256184	-0.58811955	-0.58817867	0.027290942	-0.025994266	-0.59038167	0.59051996	-0.27047638	0.27062045	-0.20403357	-0.0066113148	-0.025282822	0.020568546	0.020105612	0.024824567	0.0057373595	-0.20401776	9.5588652e-06	0.00010011478	7.823245e-05	-5.2947163e-05	0.00029180125	2.2647388	-2.3323032e-05	2.3319394e-05	2	2	0	0	-86.137836	R0:S0:1	1.5829403	-69.56	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-10@22:21
2x2_2C_8b_C2v_L	7.3556091	0	0	10	0	-0.075802858	-3.4268654	-5.0460899	0.16883079	-4.4182055	-0.011689872	-0.011682065	-4.4178748	0	2.5	11.19	0.0012904211	-0.00010065908	5.6343702e-05	-2.4879481e-05	-1.1125756e-05	8.352218e-07	-0.098367022	8.2231182e-05	0.12755082	0.12748672	0.75453473	-0.75755375	1.6891887	-1.6872501	0.17222479	-0.17219556	0.038919463	1.6720586	0.0058416327	-0.0057092136	0.0056383147	0.0057583209	1.6720926	-0.042805736	0.12749263	0.12754574	-0.75767593	0.75469409	1.6871677	-1.6891062	0.17223755	-0.17224197	1.6721245	0.042789368	-0.0056616559	0.0057916388	0.0057135163	0.0055944076	-0.038902566	1.6720007	1.515	1	0.2	-2.13433e-06	8.5593446e-05	5.9053474e-05	-1.4321328e-05	-9.2505573e-05	-0.098358146	3.3119766e-06	7.8592747e-06	1.4014809e-07	1.5591669e-05	0.51357404	1.285281	1.798855	-0.41283859	-0.14804504	0.060813363	0.58322592	1.3002014	1.9900868	1.6454903	0.22976692	1.9282084	1.6699186	1.6699801	1.9281769	1.5812118	-0.021943047	0.00010027425	-0.00010458054	4.6091906e-05	2.2935126e-05	5.5490248e-05	2.2698649	0.00031092364	-0.58652932	-0.58639293	-0.028579214	0.029985546	-0.59113716	0.59098962	-0.26929242	0.26922686	-0.0048023371	-0.20576871	-0.029574309	0.028912006	-0.02854179	-0.029189662	-0.20585161	0.0052698308	-0.58637606	-0.58649701	0.030054695	-0.028649908	-0.59096986	0.59115558	-0.26934145	0.26934491	-0.20575556	-0.0052655934	0.028676389	-0.029338187	-0.028953922	-0.028303215	0.0047760686	-0.20583138	4.5331927e-06	-8.00383e-05	-0.00010615595	4.1180109e-05	-0.0003082621	2.269707	-1.9622937e-05	-1.0076906e-05	2	2	0	0	-86.095285	R0:S0:1	1.5812118	-69.52	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-10@22:40
2x2_2C_8b_C2v_L	7.3493099	0	0	10	0	-0.0753986	-3.4261309	-5.0436375	0.16935572	-4.41864	-0.011928092	-0.011929089	-4.4199276	0	2.5	11.185	-0.0012030072	-3.736621e-05	2.4436612e-05	-8.2442285e-06	-4.6311182e-05	2.9638133e-07	-0.098428122	-9.3864736e-05	0.12717416	0.12716642	0.75843489	-0.75503017	1.6868345	-1.6890857	0.1724124	-0.17240955	0.040025734	1.6722709	-0.005362239	0.0055724195	-0.0054490375	-0.005234156	1.6727305	-0.049531033	0.127275	0.12726964	-0.75371985	0.75713754	1.6898686	-1.6876345	0.17244316	-0.1724632	1.6725117	0.049550392	0.005184922	-0.0049907425	-0.0048630548	-0.0050829486	-0.040034548	1.6724566	1.515	1	0.2	-6.2825079e-06	3.7902872e-05	1.049306e-05	-1.7456918e-05	0.00010947688	-0.09842602	1.0324213e-06	5.7327773e-06	-4.0176672e-07	-1.3621386e-05	0.51299088	1.2851579	1.7981488	-0.41387739	-0.14827768	0.060885585	0.581484	1.30328	1.9899535	1.6450452	0.22939872	1.9276024	1.6674629	1.6675976	1.9276487	1.5794576	0.020374153	3.909272e-05	-4.4134305e-05	1.834982e-05	7.5956609e-05	-2.8143012e-05	2.2761407	-0.00026478366	-0.58476813	-0.58485708	-0.030816767	0.029198136	-0.59160516	0.59176792	-0.26822738	0.2682659	-0.0049604002	-0.20751247	0.027163564	-0.028221761	0.027597066	0.026557787	-0.20744935	0.0061416668	-0.58493174	-0.58482283	0.028579865	-0.030199373	-0.59182495	0.5916686	-0.26827923	0.26826765	-0.20749093	-0.0061481493	-0.026315637	0.025269779	0.024664278	0.025707057	0.0049702246	-0.20735739	1.4643571e-05	-4.190737e-05	-1.9871244e-05	1.8772226e-07	0.00026509643	2.2760564	8.0572968e-06	-2.7708647e-05	2	2	0	0	-86.063703	R0:S0:1	1.5794576	-69.48	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-10@23:00
2x2_2C_8b_C2v_L	7.3431796	0	0	10	0	-0.075009086	-3.4238382	-5.043705	0.17011742	-4.4187662	-0.012206473	-0.012223511	-4.4187106	0	2.5	11.18	0.0014698894	6.686026e-05	-5.6712152e-05	-4.2396302e-06	4.1782918e-05	-2.6851618e-07	-0.098382434	0.00017905606	0.12679317	0.12704799	0.76121401	-0.75249677	1.6855592	-1.6911164	0.17260881	-0.17280325	0.034527274	1.6728835	0.0055599646	-0.006042582	0.0067302936	0.0062625639	1.6729542	-0.037698657	0.12707822	0.12684419	-0.75054976	0.75923233	1.6923744	-1.6868051	0.17284596	-0.17264996	1.6729752	0.037692179	-0.0061379101	0.0056781086	0.0063783318	0.0068625636	-0.034504386	1.6728957	1.515	1	0.2	1.0728699e-05	4.8984514e-05	1.5266293e-05	-1.8099352e-05	-9.0315102e-05	-0.098428295	2.4326051e-06	-4.912358e-05	-1.5520633e-06	-4.9543671e-05	0.51241867	1.2850378	1.7974565	-0.41488889	-0.14850258	0.060956038	0.57974229	1.3063024	1.9898144	1.6447447	0.22898362	1.9269997	1.6637963	1.6629173	1.9270696	1.577703	-0.024787617	-7.7397421e-05	9.4562669e-05	-1.2540903e-05	-8.6859561e-05	-1.6255228e-05	2.2803611	0.00032850931	-0.58316784	-0.5834692	-0.03260188	0.028526822	-0.59199668	0.5924713	-0.26697617	0.26741998	-0.0043219752	-0.20925175	-0.028180995	0.03058001	-0.03413106	-0.031764408	-0.20908209	0.0047219634	-0.58342265	-0.58316767	0.027564847	-0.031637528	-0.59254281	0.59201532	-0.26750057	0.26708827	-0.20928884	-0.0047041546	0.031150544	-0.028764737	-0.032350855	-0.034726548	0.0043097065	-0.20906685	-2.5252193e-05	-5.3376843e-05	-2.797415e-05	1.2834994e-05	-0.00032355632	2.2811568	-8.8422932e-05	8.8016494e-05	2	2	0	0	-86.027262	R0:S0:1	1.577703	-69.44	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-10@23:18
2x2_2C_8b_C2v_L	7.3369373	0	0	10	0	-0.074557998	-3.4227163	-5.0391695	0.17065613	-4.4200123	-0.012442422	-0.012461312	-4.4204922	0	2.5	11.175	-0.0013679661	-2.8995716e-05	1.5095565e-05	-1.0853798e-05	-4.6295385e-05	8.3109869e-06	-0.09848828	-8.5622974e-05	0.12674872	0.12647735	0.75253318	-0.75843627	1.690858	-1.6871749	0.1730225	-0.17283803	0.042844144	1.6729049	-0.0055417094	0.0058398144	-0.0055822656	-0.0052849064	1.6733951	-0.056595466	0.12647369	0.12673652	-0.75903701	0.75315628	1.6867886	-1.690482	0.17278911	-0.17298396	1.6733272	0.056600779	0.0059322512	-0.0056267122	-0.0053602406	-0.0056687813	-0.042821999	1.6729899	1.515	1	0.2	-1.0926138e-05	-7.560236e-05	-3.1415765e-05	2.8714521e-05	0.00013206417	-0.098474826	-2.8216704e-06	4.7085063e-05	-3.5889172e-07	4.0707616e-05	0.51183427	1.2849157	1.79675	-0.41591986	-0.14873031	0.061027027	0.5779877	1.309468	1.9896794	1.644189	0.22856853	1.9264846	1.6608983	1.661217	1.9264342	1.5759361	0.022957719	2.1985772e-05	-2.4812596e-05	1.4964774e-05	9.3282152e-05	-9.8075034e-05	2.2872932	-0.00035437745	-0.5817388	-0.58149925	-0.028957084	0.031692868	-0.59317669	0.59279248	-0.26639026	0.26605548	-0.0053907981	-0.21070113	0.028121383	-0.029633714	0.028298774	0.026781492	-0.2109228	0.0071250389	-0.58154358	-0.58177541	0.031994074	-0.029258805	-0.59278569	0.59315895	-0.26591594	0.26627383	-0.21078655	-0.0071373202	-0.030056159	0.028549579	0.027209115	0.028740376	0.0054037388	-0.21086846	2.4655087e-05	7.3550927e-05	6.2582013e-05	-3.4395927e-05	0.00030617401	2.287097	-9.6515945e-06	-8.5829363e-05	2	2	0	0	-85.991709	R0:S0:1	1.5759361	-69.4	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-10@23:37
2x2_2C_8b_C2v_L	7.330803	0	0	10	0	-0.074168848	-3.4226157	-5.0370771	0.17123143	-4.4207544	-0.012742147	-0.012752643	-4.4203298	0	2.5	11.17	0.0016521315	1.1284573e-05	-5.5043421e-06	-4.503319e-08	-3.5628792e-05	1.7381777e-06	-0.098465314	0.00012790671	0.12625443	0.1263238	0.75909969	-0.75435898	1.6869461	-1.6899997	0.17305942	-0.17313686	0.027805434	1.6737038	0.0064639885	-0.0067327121	0.0066115989	0.006348258	1.6740053	-0.046094319	0.12638162	0.12630974	-0.7525119	0.75723666	1.6911812	-1.688142	0.17315353	-0.17310486	1.6740956	0.046083351	-0.0070530527	0.0067707441	0.0066456984	0.0069239558	-0.027770501	1.6735885	1.515	1	0.2	-2.4800573e-06	2.6093688e-05	1.4680335e-05	-6.3482952e-06	-0.00014888829	-0.098447994	1.6210356e-06	-1.1508419e-05	1.911175e-07	-2.4067956e-05	0.51125559	1.2847955	1.7960511	-0.41693352	-0.14895278	0.061096545	0.57622539	1.3126111	1.9895435	1.6437765	0.22810575	1.9258506	1.6565879	1.6567233	1.9258873	1.5741611	-0.027573576	-1.7918858e-05	1.0025822e-05	-7.0859677e-07	5.2496676e-05	-9.0939422e-07	2.2917657	0.00038884508	-0.57996832	-0.58009331	-0.032441538	0.030204339	-0.59345181	0.59368645	-0.26494984	0.26516304	-0.0035422922	-0.21259156	-0.032802139	0.034169678	-0.033534386	-0.032183725	-0.21254577	0.0058563199	-0.58009447	-0.57996997	0.029296972	-0.031532636	-0.59374604	0.5934866	-0.26517884	0.26503046	-0.21265822	-0.0058496106	0.035741528	-0.034362545	-0.033745158	-0.035096235	0.0035158611	-0.21248874	5.8697013e-06	-3.0446959e-05	-2.4388024e-05	-9.2114874e-07	-0.00036870702	2.2915253	-6.4076885e-05	1.8194733e-05	2	2	0	0	-85.958617	R0:S0:1	1.5741611	-69.36	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-10@23:55
2x2_2C_8b_C2v_L	7.3247955	0	0	10	0	-0.073800053	-3.4219489	-5.0356129	0.17187289	-4.4211992	-0.012965377	-0.012960696	-4.4200175	0	2.5	11.165	-0.0015214799	-3.5715097e-05	1.2343232e-05	-1.0957019e-05	4.2308386e-05	1.693808e-06	-0.098537131	-0.00012541178	0.12588363	0.12600261	0.76200022	-0.75727893	1.685437	-1.6884604	0.17323146	-0.1733294	0.044334396	1.6740652	-0.0057386475	0.0061303831	-0.0059924009	-0.0055946533	1.6739063	-0.046281896	0.1262165	0.12607752	-0.74951365	0.75427148	1.6933753	-1.6903947	0.17346528	-0.17340882	1.6741237	0.046290375	0.0064045019	-0.0060136702	-0.0058581833	-0.0062570394	-0.044331402	1.6738495	1.515	1	0.2	-5.8603752e-06	-1.4800573e-05	-9.654156e-06	-4.9381736e-06	0.00014519977	-0.098525782	3.3075879e-06	-2.557313e-06	-3.750624e-07	-2.4640179e-05	0.51068471	1.2846776	1.7953623	-0.41792675	-0.14916933	0.061164556	0.57445864	1.3157435	1.9894011	1.6434031	0.22759634	1.9252652	1.6543986	1.6545587	1.925285	1.5723815	0.025291012	4.0676814e-05	-2.496735e-05	1.5311194e-05	-6.6978356e-05	-4.911379e-05	2.2980906	-0.00032815424	-0.57839546	-0.57854349	-0.0342762	0.032041744	-0.59394238	0.59419035	-0.26373813	0.26393906	-0.005676436	-0.21430507	0.029149776	-0.031136718	0.030391652	0.028413638	-0.21425046	0.0059249308	-0.5785445	-0.57838051	0.028258034	-0.030494803	-0.59441411	0.59415145	-0.26421042	0.26409868	-0.21430379	-0.005923573	-0.032507446	0.030509395	0.029773414	0.031747479	0.0056730407	-0.21419881	1.3620492e-05	2.914535e-05	5.9364543e-06	1.8736431e-05	0.00033039608	2.2978959	-5.3976757e-05	1.5934348e-05	2	2	0	0	-85.924659	R0:S0:1	1.5723815	-69.32	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-11@00:14
2x2_2C_8b_C2v_L	7.3187987	0	0	10	0	-0.073351915	-3.4223347	-5.0323643	0.17249112	-4.4213382	-0.013270507	-0.013261739	-4.4208228	0	2.5	11.16	0.0018500676	-5.9088048e-05	3.6224534e-05	-1.2861916e-05	1.8280358e-05	8.6646483e-06	-0.09850752	0.00012618772	0.12577378	0.12568618	0.75597731	-0.75521415	1.6893792	-1.6899323	0.17359889	-0.17355219	0.045644583	1.674876	0.0072350765	-0.0078529841	0.007514765	0.0069132769	1.6743047	-0.024759	0.12566316	0.12575165	-0.75570997	0.75647958	1.6896156	-1.6890695	0.17350568	-0.17357364	1.6744543	0.024780572	-0.007413196	0.0068056814	0.0064775432	0.0070879803	-0.045653631	1.6747673	1.515	1	0.2	4.6932585e-07	7.5967561e-05	3.4608724e-05	-9.1571861e-06	-0.00017891151	-0.0984897	1.4116495e-06	3.2460472e-05	7.4627098e-07	1.3527595e-06	0.51011106	1.2845599	1.794671	-0.4189193	-0.14938379	0.061231804	0.57268693	1.3188838	1.9892664	1.6429301	0.22714044	1.9246798	1.6496164	1.6500924	1.9246805	1.5705971	-0.030584939	5.4818308e-05	-6.5249759e-05	2.7453786e-05	-1.3211986e-05	-0.00012696912	2.302365	0.00051755328	-0.57678936	-0.57677886	-0.03173568	0.031348938	-0.59482494	0.59481131	-0.2629744	0.26294743	-0.0058739777	-0.21605062	-0.036760963	0.039840437	-0.038168435	-0.035094453	-0.21600922	0.0031862191	-0.57682501	-0.5768419	0.031606199	-0.031991342	-0.59483453	0.59481261	-0.2628324	0.26291224	-0.21599965	-0.0032040497	0.037649493	-0.034567103	-0.032903784	-0.035971681	0.005904111	-0.21602445	-1.4800071e-06	-7.0828111e-05	-5.7952819e-05	3.6439397e-05	-0.00049108082	2.3020031	-1.8445535e-05	-5.0865962e-05	2	2	0	0	-85.890906	R0:S0:1	1.5705971	-69.28	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-11@00:32
2x2_2C_8b_C2v_L	7.3126281	0	0	10	0	-0.072939642	-3.4222718	-5.0306755	0.17322442	-4.4206007	-0.01348695	-0.013490451	-4.4203787	0	2.5	11.155	-0.0016862706	0.00012394804	-6.9602841e-05	3.2634396e-05	-1.8948455e-06	-3.0404965e-06	-0.098575211	-0.00015158597	0.12538766	0.12546543	0.75853135	-0.75454089	1.6881215	-1.6906758	0.17376197	-0.17379344	0.036833062	1.6748837	-0.0061152823	0.0063387591	-0.0065824685	-0.0063659953	1.6747958	-0.035161707	0.12546973	0.12537418	-0.7532313	0.75721483	1.6915486	-1.6889839	0.17384973	-0.17380651	1.6748548	0.035155625	0.006464141	-0.006235861	-0.0064900174	-0.0067017793	-0.036848106	1.6748235	1.515	1	0.2	-8.9515167e-06	-5.1646267e-05	-2.8943013e-05	7.2777114e-06	0.00011429792	-0.098583878	3.1939573e-07	2.9032903e-05	6.3601371e-07	-2.3910211e-05	0.50952327	1.2844388	1.793962	-0.41994004	-0.1496052	0.06130062	0.57090325	1.3220698	1.9891235	1.6425454	0.22656472	1.9240477	1.6479174	1.647592	1.9240854	1.5688005	0.027733718	-0.00011355053	0.00012207847	-5.7944227e-05	5.9372267e-06	5.9509671e-06	2.3084442	-0.00040970983	-0.57518022	-0.57534321	-0.033338026	0.031469006	-0.59526622	0.59550883	-0.26168143	0.26175368	-0.0047928483	-0.21783233	0.031096956	-0.032196202	0.033442946	0.032358594	-0.21772323	0.0045713084	-0.57528372	-0.57511214	0.030820255	-0.032689349	-0.59553158	0.59529922	-0.26192717	0.26183805	-0.21783444	-0.0045721379	-0.032814232	0.031716417	0.032977625	0.034067999	0.0047880446	-0.21772967	2.0192062e-05	5.3551486e-05	4.685013e-05	-9.7199725e-06	0.0004142742	2.3086577	-1.2288252e-05	-4.8858827e-05	2	2	0	0	-85.855096	R0:S0:1	1.5688005	-69.24	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-11@00:51
2x2_2C_8b_C2v_L	7.3066951	0	0	10	0	-0.072571271	-3.4214405	-5.031567	0.17387932	-4.419571	-0.013772373	-0.013749203	-4.4222939	0	2.5	11.15	0.0020425153	6.4031984e-05	-3.0020802e-05	3.3858308e-05	-9.497217e-05	-1.285645e-05	-0.098559532	8.3061858e-05	0.12515829	0.12532783	0.75726943	-0.74627052	1.689617	-1.6965942	0.1740606	-0.1741796	0.034891618	1.6752637	0.0075651433	-0.0074485384	0.0070509137	0.0071796641	1.675491	-0.01953479	0.12512876	0.12498092	-0.75436327	0.76521056	1.6915456	-1.6845379	0.17407236	-0.17392423	1.6749854	0.01952534	-0.0077720605	0.0078657734	0.0075491071	0.0073594016	-0.034889536	1.6757389	1.515	1	0.2	5.0413807e-06	9.9647549e-05	7.7193947e-05	-1.3449355e-05	-0.00018732296	-0.098546783	7.2143134e-07	7.6979434e-06	2.4732006e-07	-4.7077262e-05	0.50895059	1.284322	1.7932726	-0.42092228	-0.14981605	0.061366616	0.56910677	1.3250635	1.988972	1.6423123	0.22610938	1.9234159	1.642915	1.6435014	1.9235289	1.5669905	-0.033458937	-6.5883618e-05	7.9832072e-05	-6.542409e-05	0.00017982523	0.00022822833	2.3128072	0.00058352989	-0.57358124	-0.57379511	-0.03313667	0.027928157	-0.59570716	0.59627042	-0.26074047	0.26105455	-0.0045760487	-0.21967346	-0.038467131	0.03778383	-0.035849067	-0.036580516	-0.21933169	0.0025799182	-0.57377024	-0.57352041	0.031842922	-0.037042369	-0.59599421	0.59550186	-0.26087556	0.26043545	-0.21964064	-0.0025389574	0.039444416	-0.040119807	-0.038235166	-0.037494814	0.0045666738	-0.21947435	-1.0462001e-05	-7.9562552e-05	-0.0001407758	4.1200814e-05	-0.00040135971	2.3124353	6.7130997e-05	-2.2331475e-05	2	2	0	0	-85.827466	R0:S0:1	1.5669905	-69.2	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle_tempo_mu_tpd=one.fiveonefive_up_down.py	2023-10-11@01:09
